draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP
1952,10.0,10.0,MNL,Clyde Lovellette,Kansas,11.0,704.0,19075.0,11947.0,6663.0,1097.0,0.443,,0.757,27.1,17.0,9.5,1.6,70.6,0.178,,
1952,11.0,,BLB,Chuck Grigsby,Dayton,1.0,7.0,45.0,16.0,11.0,7.0,0.368,,0.25,6.4,2.3,1.6,1.0,0.0,-0.042,,
1952,12.0,,BOS,Jim Iverson,Kansas State,,,,,,,,,,,,,,,,,
1952,13.0,,FTW,Monk Meineke,Dayton,5.0,343.0,6782.0,2338.0,1626.0,433.0,0.367,,0.756,19.8,6.8,4.7,1.3,14.9,0.105,,
1952,14.0,,INO,Zeke Zawoluk,St. John's,3.0,179.0,3534.0,1210.0,732.0,217.0,0.372,,0.767,19.7,6.8,4.1,1.2,8.2,0.111,,
1952,15.0,,MLH,Eddie Miller,Syracuse,2.0,142.0,3675.0,1452.0,1206.0,210.0,0.374,,0.692,25.9,10.2,8.5,1.5,5.1,0.066,,
1952,16.0,,MNL,Jim Holstein,Cincinnati,4.0,225.0,3476.0,859.0,659.0,249.0,0.323,,0.647,15.4,3.8,2.9,1.1,2.4,0.034,,
1952,17.0,,NYK,Bert Cook,Utah State University,1.0,37.0,424.0,118.0,72.0,33.0,0.316,,0.68,11.5,3.2,1.9,0.9,0.0,-0.006,,
1952,18.0,,PHW,Walt Davis,Texas A&M,5.0,325.0,5344.0,1558.0,1397.0,231.0,0.377,,0.695,16.4,4.8,4.3,0.7,4.8,0.043,,
1952,19.0,,ROC,Jack McMahon,St. John's,8.0,524.0,14228.0,4237.0,1390.0,1939.0,0.337,,0.637,27.2,8.1,2.7,3.7,6.2,0.021,,
1952,20.0,,SYR,Jim Brasco,NYU,1.0,20.0,248.0,77.0,24.0,21.0,0.266,,0.794,12.4,3.9,1.2,1.1,-0.2,-0.036,,
1952,21.0,,BLB,Jim Walsh,Stanford,1.0,10.0,72.0,20.0,15.0,8.0,0.185,,0.588,7.2,2.0,1.5,0.8,-0.2,-0.106,,
1952,22.0,,BOS,J. C. Maze,Texas State University,,,,,,,,,,,,,,,,,
1952,23.0,,FTW,Bill Carlson,Fordham,,,,,,,,,,,,,,,,,
1952,24.0,,INO,Skippy Whitaker,Kentucky,1.0,3.0,15.0,2.0,1.0,1.0,0.167,,,5.0,0.7,0.3,0.3,-0.1,-0.283,,
1952,25.0,,MLH,Bobby Watson,Kentucky,1.0,63.0,702.0,175.0,87.0,79.0,0.323,,0.689,11.1,2.8,1.4,1.3,-0.1,-0.007,,
1952,26.0,,MNL,Carl McNulty,Purdue,1.0,1.0,14.0,2.0,0.0,0.0,0.167,,,14.0,2.0,0.0,0.0,-0.1,-0.357,,
1952,27.0,,NYK,Dick Bunt,NYU,1.0,26.0,271.0,92.0,28.0,17.0,0.276,,0.708,10.4,3.5,1.1,0.7,-0.3,-0.05,,
1952,28.0,,PHW,Moe Radovich,Wyoming,1.0,4.0,33.0,14.0,1.0,8.0,0.385,,1.0,8.3,3.5,0.3,2.0,0.1,0.153,,
1952,29.0,,ROC,Ronnie MacGilvray,St. John's,1.0,6.0,57.0,8.0,9.0,11.0,0.167,,0.571,9.5,1.3,1.5,1.8,-0.1,-0.046,,
1952,30.0,,SYR,Ken McBride,University of Maryland Eastern Shore,1.0,12.0,249.0,117.0,31.0,14.0,0.327,,0.724,20.8,9.8,2.6,1.2,-0.4,-0.084,,
1952,31.0,,BLB,Blaine Denning,Lawrence Technological University,1.0,1.0,9.0,5.0,4.0,0.0,0.4,,1.0,9.0,5.0,4.0,0.0,0.0,0.095,,
1952,32.0,,BOS,Herm Hedderick,Canisius,1.0,5.0,23.0,4.0,4.0,2.0,0.222,,0.0,4.6,0.8,0.8,0.4,-0.1,-0.232,,
1952,33.0,,FTW,Hal Cerra,Duquesne,,,,,,,,,,,,,,,,,
1952,34.0,,INO,Gene Rhodes,Western Kentucky,1.0,65.0,1162.0,337.0,98.0,91.0,0.319,,0.704,17.9,5.2,1.5,1.4,0.9,0.037,,
1952,35.0,,MLH,George McLeod,TCU,1.0,10.0,85.0,12.0,21.0,4.0,0.125,,0.533,8.5,1.2,2.1,0.4,-0.2,-0.115,,
1952,36.0,,MNL,Tom Ackerman,West Liberty State College,,,,,,,,,,,,,,,,,
1952,37.0,,NYK,Roy Belliveau,Seton Hall,,,,,,,,,,,,,,,,,
1952,38.0,,PHW,Bob Brown,Louisville,,,,,,,,,,,,,,,,,
1952,39.0,,ROC,Bryant Ivey,Alabama,,,,,,,,,,,,,,,,,
1952,40.0,,SYR,Bud Donnelly,La Salle,,,,,,,,,,,,,,,,,
1952,41.0,,BLB,Frank Guisness,Washington,,,,,,,,,,,,,,,,,
1952,42.0,,BOS,Don Johnson,Oklahoma State,,,,,,,,,,,,,,,,,
1952,43.0,,FTW,Bob Clifton,Iowa,,,,,,,,,,,,,,,,,
1952,44.0,,INO,Jay Handlan,Washington & Lee University,,,,,,,,,,,,,,,,,
1952,45.0,,MLH,Pete Brewster,Purdue,,,,,,,,,,,,,,,,,
1952,46.0,,MNL,Thomas Bishop,Southern Miss,,,,,,,,,,,,,,,,,
1952,47.0,,NYK,Ben Gibson,Saint Mary's,,,,,,,,,,,,,,,,,
1952,48.0,,PHW,Burr Carlson,UConn,,,,,,,,,,,,,,,,,
1952,49.0,,ROC,Leroy Leslie,Notre Dame,,,,,,,,,,,,,,,,,
1952,50.0,,SYR,Jim Kennedy,Duquesne,,,,,,,,,,,,,,,,,
1952,51.0,,BLB,Bob Priddy,New Mexico State,1.0,16.0,149.0,36.0,36.0,7.0,0.368,,0.571,9.3,2.3,2.3,0.4,0.0,0.006,,
1952,52.0,,BOS,Jim Buchanan,Nebraska,,,,,,,,,,,,,,,,,
1952,53.0,,FTW,Leo Corkery,St. Bonaventure,,,,,,,,,,,,,,,,,
1952,54.0,,INO,Bill Harrell,Siena College,,,,,,,,,,,,,,,,,
1952,55.0,,MLH,Roger Johnson,Arizona,,,,,,,,,,,,,,,,,
1952,56.0,,MNL,Rod Fletcher,Illinois,,,,,,,,,,,,,,,,,
1952,57.0,,NYK,Dick Surhoff,Long Island University,2.0,58.0,545.0,178.0,94.0,32.0,0.295,,0.717,9.4,3.1,1.6,0.6,0.1,0.013,,
1952,58.0,,PHW,Newt Jones,La Salle,,,,,,,,,,,,,,,,,
1952,59.0,,ROC,Jewell McDowell,Texas A&M,,,,,,,,,,,,,,,,,
1952,60.0,,SYR,Harry Moore,West Virginia,,,,,,,,,,,,,,,,,
1952,61.0,,BLB,Bill Lea,Missouri State,,,,,,,,,,,,,,,,,
1952,62.0,,BOS,Fred Eydt,Cornell,,,,,,,,,,,,,,,,,
1952,63.0,,FTW,Lee Terrill,NC State,,,,,,,,,,,,,,,,,
1952,64.0,,INO,Jim Hoverder,Central Missouri State University,,,,,,,,,,,,,,,,,
1952,65.0,,MLH,Ab Nicholas,Wisconsin,,,,,,,,,,,,,,,,,
1952,66.0,,MNL,Dick Haag,Wyoming,,,,,,,,,,,,,,,,,
1952,67.0,,NYK,Jim Julian,Missouri State,,,,,,,,,,,,,,,,,
1952,68.0,,PHW,Nick Kladis,Loyola Chicago,,,,,,,,,,,,,,,,,
1952,69.0,,ROC,Sam Miranda,Indiana,,,,,,,,,,,,,,,,,
1952,70.0,,SYR,Bob Roche,Syracuse,,,,,,,,,,,,,,,,,
1952,71.0,,BLB,Mike Magula,Youngstown State University,,,,,,,,,,,,,,,,,
1952,72.0,,BOS,Jules Mugnier,Spring Hill College,,,,,,,,,,,,,,,,,
1952,73.0,,FTW,Jim Ramstead,Stanford,,,,,,,,,,,,,,,,,
1952,74.0,,INO,Gordon Stauffer,Michigan State,,,,,,,,,,,,,,,,,
1952,75.0,,MLH,Dick Retherford,Baldwin-Wallace College,,,,,,,,,,,,,,,,,
1952,76.0,,MNL,Don Holt,Tulane,,,,,,,,,,,,,,,,,
1952,77.0,,NYK,Paul Sullivan,Alabama,,,,,,,,,,,,,,,,,
1952,78.0,,PHW,Tom Brennan,Villanova,1.0,11.0,52.0,10.0,5.0,2.0,0.455,,,4.7,0.9,0.5,0.2,0.1,0.048,,
1952,79.0,,ROC,Jerry Romney,BYU,,,,,,,,,,,,,,,,,
1952,80.0,,BLB,Don Penwell,Oklahoma City University,,,,,,,,,,,,,,,,,
1952,81.0,,BOS,Jim Dilling,Holy Cross,,,,,,,,,,,,,,,,,
1952,82.0,,INO,Dale Toft,Denver,,,,,,,,,,,,,,,,,
1952,83.0,,MLH,John Snee,Clemson,,,,,,,,,,,,,,,,,
1952,84.0,,MNL,Tom Katsimpalis,Eastern Illinois University,,,,,,,,,,,,,,,,,
1952,85.0,,PHW,Don Scanlon,Penn,,,,,,,,,,,,,,,,,
1952,86.0,,ROC,Royce Ray,Houston,,,,,,,,,,,,,,,,,
1952,87.0,,BLB,Art Press,McDaniel College,,,,,,,,,,,,,,,,,
1952,88.0,,BOS,Gene Conley,Washington State,6.0,351.0,5791.0,2069.0,2212.0,201.0,0.371,,0.657,16.5,5.9,6.3,0.6,5.1,0.042,,
1952,89.0,,MLH,Jim Tackett,New Mexico,,,,,,,,,,,,,,,,,
1952,90.0,,MNL,Dick Means,Minnesota,,,,,,,,,,,,,,,,,
1952,91.0,,PHW,Glen Smith,Utah,,,,,,,,,,,,,,,,,
1952,92.0,,ROC,Arnold Smith,City College of New York,,,,,,,,,,,,,,,,,
1952,93.0,,BLB,Bob Peterson,Oregon,3.0,103.0,1342.0,479.0,389.0,78.0,0.386,,0.669,13.0,4.7,3.8,0.8,1.5,0.052,,
1952,94.0,,MLH,Coyte Vance,Mississippi State,,,,,,,,,,,,,,,,,
1952,95.0,,MNL,Dwane Morrison,South Carolina,,,,,,,,,,,,,,,,,
1952,96.0,,PHW,Ben Stewart,Villanova,,,,,,,,,,,,,,,,,
1952,97.0,,ROC,Ray Sonnenberg,Saint Louis,,,,,,,,,,,,,,,,,
1952,98.0,,BLB,Bennie Purcell,Murray State,,,,,,,,,,,,,,,,,
1952,99.0,,MNL,Ed Ramirez,Centenary (LA),,,,,,,,,,,,,,,,,
1952,100.0,,ROC,Ray Steiner,Saint Louis,,,,,,,,,,,,,,,,,
1952,101.0,,MNL,Bob Schneider,Arizona,,,,,,,,,,,,,,,,,
1952,102.0,,ROC,Bob Whitmer,Florida State,,,,,,,,,,,,,,,,,
1952,103.0,,MNL,Gene Smith,Huron University,,,,,,,,,,,,,,,,,
1952,104.0,,MNL,Gene Smith,Xavier,,,,,,,,,,,,,,,,,
1952,105.0,,MNL,Homer Spain,Union University,,,,,,,,,,,,,,,,,
1952,106.0,,MNL,John Wallisa,Memphis,,,,,,,,,,,,,,,,,
1953,1.0,1.0,PHW,Ernie Beck,Penn,7.0,371.0,7054.0,2325.0,1191.0,669.0,0.383,,0.762,19.0,6.3,3.2,1.8,9.0,0.061,,
1953,2.0,8.0,NYK,Walter Dukes,Seton Hall,8.0,553.0,14671.0,5765.0,6223.0,608.0,0.369,,0.7,26.5,10.4,11.3,1.1,24.0,0.079,,
1953,3.0,10.0,PHW,Larry Hennessy,Villanova,2.0,74.0,817.0,331.0,94.0,73.0,0.334,,0.766,11.0,4.5,1.3,1.0,-0.9,-0.052,,
1953,4.0,2.0,BLB,Ray Felix,Long Island University,9.0,637.0,15187.0,6974.0,5654.0,456.0,0.412,,0.678,23.8,10.9,8.9,0.7,39.6,0.125,,
1953,5.0,3.0,MLH,Bob Houbregs,Washington,5.0,281.0,6725.0,2611.0,1552.0,500.0,0.404,,0.721,23.9,9.3,5.5,1.8,16.5,0.118,,
1953,6.0,4.0,FTW,Jack Molinas,Columbia University,1.0,32.0,958.0,370.0,228.0,51.0,0.39,,0.759,29.9,11.6,7.1,1.6,3.6,0.179,,
1953,7.0,5.0,ROC,Richie Regan,Seton Hall,3.0,215.0,5494.0,1785.0,554.0,629.0,0.344,,0.717,25.6,8.3,2.6,2.9,3.5,0.031,,
1953,8.0,6.0,BOS,Frank Ramsey,Kentucky,9.0,623.0,15330.0,8378.0,3410.0,1134.0,0.399,,0.804,24.6,13.4,5.5,1.8,49.2,0.154,,
1953,9.0,7.0,SYR,Jim Neal,Wofford College,2.0,80.0,1093.0,350.0,304.0,33.0,0.301,,0.601,13.7,4.4,3.8,0.4,0.1,0.005,,
1953,10.0,9.0,MNL,Jim Fritsche,Hamline University,2.0,84.0,1372.0,326.0,249.0,77.0,0.309,,0.738,16.3,3.9,3.0,0.9,-1.6,-0.055,,
1953,11.0,11.0,NYK,Don Ackerman,Long Island University,1.0,28.0,220.0,43.0,15.0,23.0,0.222,,0.536,7.9,1.5,0.5,0.8,-0.6,-0.123,,
1953,12.0,12.0,BLB,Bob Speight,NC State,,,,,,,,,,,,,,,,,
1953,13.0,13.0,FTW,George Glasgow,Fairleigh Dickinson University,,,,,,,,,,,,,,,,,
1953,14.0,14.0,ROC,Norm Swanson,Detroit Mercy,1.0,63.0,611.0,100.0,110.0,33.0,0.226,,0.594,9.7,1.6,1.7,0.5,-0.4,-0.034,,
1953,15.0,15.0,BOS,Chet Noe,Oregon,,,,,,,,,,,,,,,,,
1953,16.0,16.0,SYR,Dick Knostman,Kansas State,1.0,5.0,47.0,13.0,17.0,6.0,0.3,,0.636,9.4,2.6,3.4,1.2,0.2,0.183,,
1953,17.0,17.0,NYK,Nield Gordon,Furman University,,,,,,,,,,,,,,,,,
1953,18.0,18.0,MNL,Ron Feiereisel,DePaul,1.0,10.0,59.0,30.0,6.0,6.0,0.286,,0.875,5.9,3.0,0.6,0.6,0.0,0.04,,
1953,19.0,,BLB,Bob Peterson,Oregon,3.0,103.0,1342.0,479.0,389.0,78.0,0.386,,0.669,13.0,4.7,3.8,0.8,1.5,0.052,,
1953,20.0,,BOS,Cliff Hagan,Kentucky,10.0,745.0,21731.0,13447.0,5116.0,2242.0,0.45,,0.798,29.2,18.0,6.9,3.0,75.1,0.166,,
1953,21.0,,FTW,Jim Bredar,Illinois,,,,,,,,,,,,,,,,,
1953,22.0,,MLH,Irv Bemoras,Illinois,2.0,131.0,2479.0,827.0,341.0,125.0,0.347,,0.672,18.9,6.3,2.6,1.0,1.3,0.026,,
1953,23.0,,MNL,Hartly Kruger,Idaho,,,,,,,,,,,,,,,,,
1953,24.0,,NYK,Dick Atha,Indiana State University,2.0,43.0,448.0,137.0,66.0,51.0,0.393,,0.795,10.4,3.2,1.5,1.2,0.6,0.068,,
1953,25.0,,PHW,Norm Grekin,La Salle,1.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.01,,
1953,26.0,,ROC,Frank Reddout,Syracuse,1.0,7.0,18.0,13.0,9.0,0.0,0.833,,0.75,2.6,1.9,1.3,0.0,0.3,0.802,,
1953,27.0,,SYR,Billy Kenville,St. Bonaventure,6.0,345.0,6778.0,2434.0,1206.0,715.0,0.363,,0.758,19.6,7.1,3.5,2.1,13.7,0.097,,
1953,28.0,,BLB,Paul Nolen,Texas Tech,1.0,1.0,2.0,0.0,1.0,0.0,0.0,,,2.0,0.0,1.0,0.0,0.0,-0.724,,
1953,29.0,,BOS,Earle Markey,Holy Cross,,,,,,,,,,,,,,,,,
1953,30.0,,FTW,Jim Bingham,Eastern Kentucky University,,,,,,,,,,,,,,,,,
1953,31.0,,MLH,Bill Bolger,Georgetown,1.0,20.0,202.0,56.0,36.0,11.0,0.407,,0.615,10.1,2.8,1.8,0.6,0.2,0.039,,
1953,32.0,,MLH,Gene Dyker,DePaul,1.0,11.0,91.0,16.0,16.0,5.0,0.231,,0.5,8.3,1.5,1.5,0.5,-0.3,-0.138,,
1953,33.0,,MNL,Ken Flower,USC,,,,,,,,,,,,,,,,,
1953,34.0,,NYK,Thomas Bishop,Southern Miss,,,,,,,,,,,,,,,,,
1953,35.0,,PHW,Fred Iehle,La Salle,,,,,,,,,,,,,,,,,
1953,36.0,,SYR,Andy McGowan,Manhattan University,,,,,,,,,,,,,,,,,
1953,37.0,,BLB,Bill Schyman,DePaul,,,,,,,,,,,,,,,,,
1953,38.0,,BOS,John Holup,George Washington,,,,,,,,,,,,,,,,,
1953,39.0,,FTW,Mike Bednar,St. Bonaventure,,,,,,,,,,,,,,,,,
1953,40.0,,MLH,Joe Cipriano,Washington,,,,,,,,,,,,,,,,,
1953,41.0,,MNL,Zippy Morocco,Georgia,,,,,,,,,,,,,,,,,
1953,42.0,,NYK,Bob Santini,Iona College,1.0,4.0,23.0,11.0,3.0,1.0,0.5,,0.5,5.8,2.8,0.8,0.3,0.1,0.127,,
1953,43.0,,PHW,Eddie Solomon,West Virginia Tech,,,,,,,,,,,,,,,,,
1953,44.0,,ROC,Dick Walls,Miami University,,,,,,,,,,,,,,,,,
1953,45.0,,SYR,Warren Shackelford,Tulsa,,,,,,,,,,,,,,,,,
1953,46.0,,BLB,Elmer Tolson,Eastern Kentucky University,,,,,,,,,,,,,,,,,
1953,47.0,,BOS,Vernon Stokes,St. Francis College,,,,,,,,,,,,,,,,,
1953,48.0,,FTW,Norb Lewinski,Notre Dame,,,,,,,,,,,,,,,,,
1953,49.0,,MLH,John O'Brien,Seattle University,,,,,,,,,,,,,,,,,
1953,50.0,,MNL,Pete Silas,Georgia Tech,,,,,,,,,,,,,,,,,
1953,51.0,,NYK,Joe Smyth,Niagara University,1.0,40.0,495.0,131.0,98.0,49.0,0.348,,0.538,12.4,3.3,2.5,1.2,0.1,0.006,,
1953,52.0,,PHW,Don Eby,USC,,,,,,,,,,,,,,,,,
1953,53.0,,ROC,Hugh Beins,Georgetown,,,,,,,,,,,,,,,,,
1953,54.0,,SYR,Bill Jenkins,LeMoyne College,,,,,,,,,,,,,,,,,
1953,55.0,,BLB,Herman Sledzik,Penn State,,,,,,,,,,,,,,,,,
1953,56.0,,BOS,Lou Tsioropoulos,Kentucky,3.0,157.0,2977.0,910.0,751.0,165.0,0.315,,0.717,19.0,5.8,4.8,1.1,2.1,0.033,,
1953,57.0,,FTW,William Hogan,Siena College,,,,,,,,,,,,,,,,,
1953,58.0,,MLH,Eddie O'Brien,Seattle University,,,,,,,,,,,,,,,,,
1953,59.0,,MNL,Lloyd Olmstead,Cornell College,,,,,,,,,,,,,,,,,
1953,60.0,,NYK,Bob Matheny,California,,,,,,,,,,,,,,,,,
1953,61.0,,PHW,Bob Marske,,,,,,,,,,,,,,,,,,
1953,62.0,,ROC,Kendall Sheets,Oklahoma State,,,,,,,,,,,,,,,,,
1953,63.0,,SYR,Bill Hull,Utah State University,,,,,,,,,,,,,,,,,
1953,64.0,,BLB,Connie Rea,Centenary (LA),1.0,20.0,154.0,23.0,31.0,16.0,0.209,,0.313,7.7,1.2,1.6,0.8,-0.6,-0.184,,
1953,65.0,,BOS,Ted Lallier,Colby College,,,,,,,,,,,,,,,,,
1953,66.0,,FTW,Dean Kelley,Kansas,,,,,,,,,,,,,,,,,
1953,67.0,,MLH,Darrell Tucker,Utah State University,,,,,,,,,,,,,,,,,
1953,68.0,,MNL,Joe Richey,BYU,,,,,,,,,,,,,,,,,
1953,69.0,,NYK,Alan Schutts,Springfield College,,,,,,,,,,,,,,,,,
1953,70.0,,PHW,Bill Dodd,Colgate,,,,,,,,,,,,,,,,,
1953,71.0,,ROC,Jim Sottile,West Virginia,,,,,,,,,,,,,,,,,
1953,72.0,,SYR,Joe Hughes,Denver,,,,,,,,,,,,,,,,,
1953,73.0,,BLB,Dennis Murphy,Georgetown,,,,,,,,,,,,,,,,,
1953,74.0,,BOS,Lewis Gilcrease,Texas State University,,,,,,,,,,,,,,,,,
1953,75.0,,FTW,Dick White,Eastern Kentucky University,,,,,,,,,,,,,,,,,
1953,76.0,,MLH,Paul Brandt,Columbia University,,,,,,,,,,,,,,,,,
1953,77.0,,MNL,Huck Budde,Xavier,,,,,,,,,,,,,,,,,
1953,78.0,,NYK,Forrest Hamilton,Missouri State,,,,,,,,,,,,,,,,,
1953,79.0,,PHW,Bob Sassone,St. Bonaventure,,,,,,,,,,,,,,,,,
1953,80.0,,ROC,Dick Gross,Wheaton College,,,,,,,,,,,,,,,,,
1953,81.0,,SYR,Gerry Nappy,Georgetown,,,,,,,,,,,,,,,,,
1953,82.0,,BLB,Jack Carby,Kansas State,,,,,,,,,,,,,,,,,
1953,83.0,,BOS,Tom Lillis,Saint Louis,,,,,,,,,,,,,,,,,
1953,84.0,,MLH,Bob Rousey,Kansas State,,,,,,,,,,,,,,,,,
1953,85.0,,MNL,Walt Kearns,Arkansas,,,,,,,,,,,,,,,,,
1953,86.0,,NYK,Dick Prater,Kentucky,,,,,,,,,,,,,,,,,
1953,87.0,,PHW,Toar Hester,Centenary (LA),,,,,,,,,,,,,,,,,
1953,88.0,,ROC,Jim Gerber,Bowling Green,,,,,,,,,,,,,,,,,
1953,89.0,,SYR,Al Bailey,Duquesne,,,,,,,,,,,,,,,,,
1953,90.0,,BLB,Don Stemmerich,Clarion University of Pennsylvania,,,,,,,,,,,,,,,,,
1953,91.0,,BOS,Gil Reich,Kansas,,,,,,,,,,,,,,,,,
1953,92.0,,MNL,Bill Chambers,William & Mary,,,,,,,,,,,,,,,,,
1953,93.0,,NYK,Larry O'Connor,Canisius,,,,,,,,,,,,,,,,,
1953,94.0,,PHW,John Doogan,Saint Joseph's,,,,,,,,,,,,,,,,,
1953,95.0,,ROC,Bill Bales,Eastern Kentucky University,,,,,,,,,,,,,,,,,
1953,96.0,,SYR,Glenn Dille,Tulsa,,,,,,,,,,,,,,,,,
1953,97.0,,BLB,Russ Johnson,DePaul,,,,,,,,,,,,,,,,,
1953,98.0,,BOS,Jim Doherty,Whitworth,,,,,,,,,,,,,,,,,
1953,99.0,,MNL,Harold Christensen,BYU,,,,,,,,,,,,,,,,,
1953,100.0,,NYK,Delmer Diercks,Iowa State,,,,,,,,,,,,,,,,,
1953,101.0,,PHW,Charles Duffley,Saint Anselm College,,,,,,,,,,,,,,,,,
1953,102.0,,ROC,Bill Edwards,St. Bonaventure,,,,,,,,,,,,,,,,,
1953,103.0,,SYR,Garrett Beshear,Murray State,,,,,,,,,,,,,,,,,
1953,104.0,,BLB,Bob Karbach,Pepperdine,,,,,,,,,,,,,,,,,
1953,105.0,,MNL,Bob Gelle,Minnesota,,,,,,,,,,,,,,,,,
1953,106.0,,PHW,Jack George,La Salle,8.0,506.0,15860.0,5153.0,2129.0,2169.0,0.364,,0.704,31.3,10.2,4.2,4.3,17.7,0.054,,
1953,107.0,,ROC,Bob Goss,NC State,,,,,,,,,,,,,,,,,
1953,108.0,,BLB,Joe Piorkowski,Penn State,,,,,,,,,,,,,,,,,
1953,109.0,,MNL,Lloyd Thorgaard,Hamline University,,,,,,,,,,,,,,,,,
1953,110.0,,ROC,Paul Smaagard,Hamline University,,,,,,,,,,,,,,,,,
1953,111.0,,BLB,Jack Walsh,,,,,,,,,,,,,,,,,,
1953,112.0,,MNL,Bob Gussner,Hamline University,,,,,,,,,,,,,,,,,
1953,113.0,,ROC,Kenny Sears,Santa Clara,8.0,529.0,14923.0,7355.0,4142.0,843.0,0.455,,0.826,28.2,13.9,7.8,1.6,55.8,0.179,,
1953,114.0,,BLB,Rich Gott,Murray State,,,,,,,,,,,,,,,,,
1953,115.0,,MNL,Chuck Wolfe,University of North Dakota,,,,,,,,,,,,,,,,,
1953,116.0,,ROC,John Kurtz,Loyola Marymount,,,,,,,,,,,,,,,,,
1953,117.0,,MNL,Doug Atkins,Tennessee,,,,,,,,,,,,,,,,,
1953,118.0,,ROC,Ed Kohl,Regis University,,,,,,,,,,,,,,,,,
1953,119.0,,MNL,Roger Kuss,Wisconsin-River Falls,,,,,,,,,,,,,,,,,
1953,120.0,,ROC,Gene Lambert Jr.,Arkansas,,,,,,,,,,,,,,,,,
1953,121.0,,ROC,Tex Silverman,George Washington,,,,,,,,,,,,,,,,,
1953,122.0,,ROC,Nick Maguire,Villanova,,,,,,,,,,,,,,,,,
1954,1.0,4.0,FTW,Dick Rosenthal,Notre Dame,2.0,85.0,1594.0,575.0,352.0,170.0,0.362,,0.702,18.8,6.8,4.1,2.0,1.9,0.057,,
1954,2.0,5.0,BOS,Togo Palazzi,Holy Cross,6.0,324.0,4344.0,2382.0,1113.0,233.0,0.386,,0.73,13.4,7.4,3.4,0.7,6.5,0.072,,
1954,3.0,9.0,MNL,Ed Kalafat,Minnesota,3.0,209.0,4358.0,1474.0,1182.0,310.0,0.345,,0.688,20.9,7.1,5.7,1.5,5.3,0.059,,
1954,4.0,1.0,BLB,Frank Selvy,Furman University,9.0,565.0,14908.0,6120.0,2098.0,1579.0,0.394,,0.728,26.4,10.8,3.7,2.8,23.8,0.077,,
1954,5.0,2.0,MLH,Bob Pettit,LSU,11.0,792.0,30690.0,20880.0,12849.0,2369.0,0.436,,0.761,38.8,26.4,16.2,3.0,136.0,0.213,,
1954,6.0,3.0,PHW,Gene Shue,Maryland,10.0,699.0,23338.0,10068.0,2855.0,2608.0,0.396,,0.806,33.4,14.4,4.1,3.7,38.9,0.08,,
1954,7.0,6.0,SYR,Red Kerr,Illinois,12.0,905.0,27784.0,12480.0,10092.0,2004.0,0.418,,0.723,30.7,13.8,11.2,2.2,61.8,0.107,,
1954,8.0,7.0,ROC,Tom Marshall,Western Kentucky,4.0,168.0,2587.0,952.0,492.0,188.0,0.388,,0.709,15.4,5.7,2.9,1.1,4.1,0.076,,
1954,9.0,8.0,NYK,Jack Turner,Western Kentucky,1.0,65.0,922.0,282.0,154.0,77.0,0.36,,0.789,14.2,4.3,2.4,1.2,0.6,0.032,,
1954,10.0,10.0,BLB,Slick Leonard,Indiana,7.0,426.0,11632.0,4204.0,1217.0,1427.0,0.349,,0.745,27.3,9.9,2.9,3.3,3.8,0.016,,
1954,11.0,11.0,MLH,Bob Mattick,Oklahoma State,,,,,,,,,,,,,,,,,
1954,12.0,12.0,PHW,Larry Costello,Niagara University,12.0,706.0,21198.0,8622.0,2705.0,3215.0,0.438,,0.841,30.0,12.2,3.8,4.6,62.7,0.142,,
1954,13.0,13.0,FTW,Arnold Short,Oklahoma City University,,,,,,,,,,,,,,,,,
1954,14.0,14.0,BOS,Red Morrison,Idaho,3.0,155.0,2216.0,555.0,822.0,135.0,0.396,,0.572,14.3,3.6,5.3,0.9,2.2,0.048,,
1954,15.0,15.0,SYR,Dick Farley,Indiana,3.0,211.0,3822.0,1378.0,527.0,386.0,0.384,,0.7,18.1,6.5,2.5,1.8,8.2,0.103,,
1954,16.0,16.0,ROC,Boris Nachamkin,NYU,1.0,6.0,59.0,20.0,19.0,3.0,0.3,,0.615,9.8,3.3,3.2,0.5,0.0,-0.01,,
1954,17.0,17.0,NYK,Richie Guerin,Iona College,13.0,848.0,27449.0,14676.0,4278.0,4211.0,0.416,,0.78,32.4,17.3,5.0,5.0,69.2,0.121,,
1954,18.0,18.0,MNL,Al Bianchi,Bowling Green,10.0,687.0,13649.0,5550.0,1722.0,1497.0,0.374,,0.707,19.9,8.1,2.5,2.2,8.2,0.029,,
1954,19.0,19.0,BLB,Werner Killen,Lawrence Technological University,,,,,,,,,,,,,,,,,
1954,20.0,20.0,MLH,Walt Walowac,Marshall,,,,,,,,,,,,,,,,,
1954,21.0,21.0,PHW,Ben Peters,Benedictine College,,,,,,,,,,,,,,,,,
1954,22.0,22.0,FTW,B. H. Born,Kansas,,,,,,,,,,,,,,,,,
1954,23.0,23.0,BOS,Henry Daubenschmidt,St. Francis College,,,,,,,,,,,,,,,,,
1954,24.0,24.0,SYR,Jim Tucker,Duquesne,3.0,99.0,1301.0,407.0,349.0,52.0,0.349,,0.762,13.1,4.1,3.5,0.5,1.3,0.047,,
