draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP,reason
1964,70.0,70.0,SFW,Bob Garibaldi,Santa Clara,,,,,,,,,,,,,,,,,,no career
1964,71.0,71.0,CIN,Joe Geiger,Xavier,,,,,,,,,,,,,,,,,,no career
1964,72.0,72.0,BOS,Jeff Blue,Butler,,,,,,,,,,,,,,,,,,no career
1964,73.0,73.0,NYK,Jack Brens,Wisconsin,,,,,,,,,,,,,,,,,,no career
1964,75.0,75.0,PHI,Jim Brennan,Clemson,,,,,,,,,,,,,,,,,,no career
1964,76.0,76.0,STL,Darel Carrier,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1964,77.0,77.0,SFW,Camden Wall,California,,,,,,,,,,,,,,,,,,no career
1964,78.0,78.0,CIN,Scotty Pierce,West Texas A&M University,,,,,,,,,,,,,,,,,,no career
1964,79.0,79.0,BOS,Pete Kelley,West Virginia Tech,,,,,,,,,,,,,,,,,,no career
1964,80.0,80.0,NYK,Jim Christy,Georgetown,,,,,,,,,,,,,,,,,,no career
1964,81.0,81.0,BAL,Bill Kusleika,Tulsa,,,,,,,,,,,,,,,,,,no career
1964,82.0,82.0,PHI,Wally Briggs,North Carolina A&T,,,,,,,,,,,,,,,,,,no career
1964,83.0,83.0,STL,Frank Stephens,Virginia State University,,,,,,,,,,,,,,,,,,no career
1964,84.0,84.0,SFW,Jeff Cotwright,Chapman University,,,,,,,,,,,,,,,,,,no career
1964,85.0,85.0,CIN,Bob Neumann,Memphis,,,,,,,,,,,,,,,,,,no career
1964,86.0,86.0,BOS,Duane Corriveau,Clark University,,,,,,,,,,,,,,,,,,no career
1964,87.0,87.0,NYK,Dennis Lynch,Yale,,,,,,,,,,,,,,,,,,no career
1964,88.0,88.0,BAL,Fred Glover,Winston-Salem State,,,,,,,,,,,,,,,,,,no career
1964,89.0,89.0,PHI,Thomas Lowry,West Virginia,,,,,,,,,,,,,,,,,,no career
1964,90.0,90.0,STL,Gerald Govan,Saint Mary of the Plains College,,,,,,,,,,,,,,,,,,no career
1964,91.0,91.0,CIN,Jim Reynolds,Abilene Christian University,,,,,,,,,,,,,,,,,,no career
1964,92.0,92.0,BAL,Frank Kamiaski,Randolph-Macon College,,,,,,,,,,,,,,,,,,no career
1964,93.0,93.0,PHI,Julius Myers,Morris Brown College,,,,,,,,,,,,,,,,,,no career
1964,94.0,94.0,STL,Warren Sutton,Sir George Williams University,,,,,,,,,,,,,,,,,,no career
1964,95.0,95.0,CIN,Fred Jones,Youngstown State University,,,,,,,,,,,,,,,,,,no career
1964,96.0,96.0,BAL,Doug Moon,Utah,,,,,,,,,,,,,,,,,,no career
1964,97.0,97.0,STL,Cecil Tuttle,Georgetown College,,,,,,,,,,,,,,,,,,no career
1964,98.0,98.0,BAL,Pete Gent,Michigan State,,,,,,,,,,,,,,,,,,no career
1964,99.0,99.0,STL,Bill Blair,Virginia Military Institute,,,,,,,,,,,,,,,,,,no career
1964,100.0,100.0,BAL,Sandy Williams,Saint Francis University,,,,,,,,,,,,,,,,,,no career
1964,101.0,101.0,STL,Al Cech,Detroit Mercy,,,,,,,,,,,,,,,,,,no career
1965,15.0,15.0,BAL,Tal Brody,Illinois,,,,,,,,,,,,,,,,,,no career
1965,17.0,17.0,NYK,Hal Blevins,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,,no career
1965,24.0,24.0,BAL,Joe Newton,Auburn,,,,,,,,,,,,,,,,,,no career
1965,26.0,26.0,STL,Ken McIntyre,St. John's,,,,,,,,,,,,,,,,,,no career
1965,30.0,30.0,SFW,Warren Rustand,Arizona,,,,,,,,,,,,,,,,,,no career
1965,31.0,31.0,NYK,Larry Lembo,Manhattan University,,,,,,,,,,,,,,,,,,no career
1965,33.0,33.0,BAL,Skip Thoren,Illinois,,,,,,,,,,,,,,,,,,no career
1965,35.0,35.0,STL,Lynn Nance,Washington,,,,,,,,,,,,,,,,,,no career
1965,37.0,37.0,LAL,Brooks Henderson,Florida,,,,,,,,,,,,,,,,,,no career
1965,38.0,38.0,BOS,Richie Tarrant,Saint Michael's College,,,,,,,,,,,,,,,,,,no career
1965,39.0,39.0,SFW,Eddie Jackson,Oklahoma City University,,,,,,,,,,,,,,,,,,no career
1965,40.0,40.0,NYK,Steve Nisenson,Hofstra,,,,,,,,,,,,,,,,,,no career
1965,41.0,41.0,DET,Ted Manning,NC Central,,,,,,,,,,,,,,,,,,no career
1965,42.0,42.0,BAL,Charles Dinkins,Miami University,,,,,,,,,,,,,,,,,,no career
1965,43.0,43.0,PHI,Richie Moore,Villanova,,,,,,,,,,,,,,,,,,no career
1965,44.0,44.0,STL,Ted Werner,Washington State,,,,,,,,,,,,,,,,,,no career
1965,45.0,45.0,CIN,Warren Isaac,Iona College,,,,,,,,,,,,,,,,,,no career
1965,46.0,46.0,LAL,A.W. Davis,Tennessee,,,,,,,,,,,,,,,,,,no career
1965,47.0,47.0,BOS,Don Davidson,Davidson,,,,,,,,,,,,,,,,,,no career
1965,48.0,48.0,SFW,Jim Jarvis,Oregon State,,,,,,,,,,,,,,,,,,no career
1965,49.0,49.0,NYK,Warren Davis,North Carolina A&T,,,,,,,,,,,,,,,,,,no career
1965,50.0,50.0,DET,Barry Smith,High Point University,,,,,,,,,,,,,,,,,,no career
1965,51.0,51.0,BAL,Lyvonne LeFlore,Jackson State University,,,,,,,,,,,,,,,,,,no career
1965,52.0,52.0,PHI,Mitch Edwards,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,,no career
1965,53.0,53.0,STL,John Rambo,Cal State Long Beach,,,,,,,,,,,,,,,,,,no career
1965,54.0,54.0,CIN,Leon Clements,Ouachita Baptist University,,,,,,,,,,,,,,,,,,no career
1965,55.0,55.0,LAL,Teo Cruz,Seattle University,,,,,,,,,,,,,,,,,,no career
1965,56.0,56.0,BOS,Haskell Tison,Duke,,,,,,,,,,,,,,,,,,no career
1965,57.0,57.0,SFW,Dan Wolthers,California,,,,,,,,,,,,,,,,,,no career
1965,58.0,58.0,NYK,Dale Neel,High Point University,,,,,,,,,,,,,,,,,,no career
1965,60.0,60.0,PHI,John Young,Midwestern State University,,,,,,,,,,,,,,,,,,no career
1965,61.0,61.0,STL,Terry Kunze,Minnesota,,,,,,,,,,,,,,,,,,no career
1965,62.0,62.0,CIN,Jeff Gehring,Miami University,,,,,,,,,,,,,,,,,,no career
1965,63.0,63.0,LAL,DeWayne Cruse,Idaho State University,,,,,,,,,,,,,,,,,,no career
1965,64.0,64.0,BOS,George Deehan,Lenoir-Rhyne College,,,,,,,,,,,,,,,,,,no career
1965,65.0,65.0,SFW,Willie Cotton,Central State University,,,,,,,,,,,,,,,,,,no career
1965,66.0,66.0,NYK,Frank Granat,Alliance College,,,,,,,,,,,,,,,,,,no career
1965,67.0,67.0,BAL,Jim Murphy,DePaul,,,,,,,,,,,,,,,,,,no career
1965,68.0,68.0,PHI,Bob Barnek,St. Bonaventure,,,,,,,,,,,,,,,,,,no career
1965,69.0,69.0,STL,Cincy Powell,University of Portland,,,,,,,,,,,,,,,,,,no career
1965,71.0,71.0,LAL,George Unseld,Kansas,,,,,,,,,,,,,,,,,,no career
1965,72.0,72.0,NYK,Jay Neary,UNC Wilmington,,,,,,,,,,,,,,,,,,no career
1965,73.0,73.0,BAL,John Wendelken,Holy Cross,,,,,,,,,,,,,,,,,,no career
1965,74.0,74.0,PHI,Gene West,Drake University,,,,,,,,,,,,,,,,,,no career
1965,75.0,75.0,STL,LeRoy Walker,Utah State University,,,,,,,,,,,,,,,,,,no career
1965,76.0,76.0,CIN,Ron Krick,Cincinnati,,,,,,,,,,,,,,,,,,no career
1965,77.0,77.0,LAL,Mal Pradd,Dillard University,,,,,,,,,,,,,,,,,,no career
1965,79.0,79.0,BAL,Bogie Redmon,Illinois,,,,,,,,,,,,,,,,,,no career
1965,80.0,80.0,PHI,Dean Church,Louisiana,,,,,,,,,,,,,,,,,,no career
1965,81.0,81.0,STL,Spencer Carlson,Baylor,,,,,,,,,,,,,,,,,,no career
1965,82.0,82.0,CIN,Richie Dec,Seton Hall,,,,,,,,,,,,,,,,,,no career
1965,83.0,83.0,LAL,Don Rae,Montana State,,,,,,,,,,,,,,,,,,no career
1965,84.0,84.0,NYK,Bill Meyer,Hiram College,,,,,,,,,,,,,,,,,,no career
1965,86.0,86.0,PHI,Curt Fromal,La Salle,,,,,,,,,,,,,,,,,,no career
1965,87.0,87.0,STL,Weldon Kytle,Cleveland State University,,,,,,,,,,,,,,,,,,no career
1965,88.0,88.0,CIN,Dick Maile,LSU,,,,,,,,,,,,,,,,,,no career
1965,89.0,89.0,LAL,Bob Andrews,Alabama,,,,,,,,,,,,,,,,,,no career
1965,90.0,90.0,NYK,Bob Trupin,Yale,,,,,,,,,,,,,,,,,,no career
1965,91.0,91.0,BAL,Walt Sahm,Notre Dame,,,,,,,,,,,,,,,,,,no career
1965,92.0,92.0,PHI,Dan Anderson,Augsburg College,,,,,,,,,,,,,,,,,,no career
1965,93.0,93.0,STL,Elton McGriff,Creighton,,,,,,,,,,,,,,,,,,no career
1965,94.0,94.0,CIN,Robert McCollough,Benedict College,,,,,,,,,,,,,,,,,,no career
1965,95.0,95.0,NYK,Dennis McGovern,Rhode Island,,,,,,,,,,,,,,,,,,no career
1965,96.0,96.0,BAL,Joe Ramsey,Southern Illinois,,,,,,,,,,,,,,,,,,no career
1965,97.0,97.0,PHI,Rick Park,Tulsa,,,,,,,,,,,,,,,,,,no career
1965,98.0,98.0,STL,Mel Northway,Minnesota,,,,,,,,,,,,,,,,,,no career
1965,99.0,99.0,CIN,Oliver Jones,Albany State University,,,,,,,,,,,,,,,,,,no career
1965,100.0,100.0,BAL,Jerry Rook,Arkansas State University,,,,,,,,,,,,,,,,,,no career
1965,101.0,101.0,PHI,Jack Margenthaler,Houston,,,,,,,,,,,,,,,,,,no career
1965,102.0,102.0,STL,Terry Page,Detroit Mercy,,,,,,,,,,,,,,,,,,no career
1965,103.0,103.0,CIN,Larry Franks,Texas,,,,,,,,,,,,,,,,,,no career
1965,104.0,104.0,BAL,Dave Hicks,,,,,,,,,,,,,,,,,,,no career
1965,105.0,105.0,PHI,James Pitts,Georgia,,,,,,,,,,,,,,,,,,no career
1965,106.0,106.0,STL,George Pomey,Michigan,,,,,,,,,,,,,,,,,,no career
1965,107.0,107.0,CIN,Ronald Scharf,Georgia Tech,,,,,,,,,,,,,,,,,,no career
1965,108.0,108.0,BAL,Bunk Adams,Ohio University,,,,,,,,,,,,,,,,,,no career
1965,109.0,109.0,PHI,Larry Rafferty,Fairfield,,,,,,,,,,,,,,,,,,no career
1965,110.0,110.0,STL,Bob Tolan,Eastern Kentucky University,,,,,,,,,,,,,,,,,,no career
1965,111.0,111.0,CIN,Willie Porter,Tennessee State,,,,,,,,,,,,,,,,,,no career
1965,112.0,112.0,BAL,Roger Taylor,Illinois,,,,,,,,,,,,,,,,,,no career
1966,16.0,16.0,CIN,Jerry Lee Wells,Oklahoma City University,,,,,,,,,,,,,,,,,,no career
1966,18.0,18.0,BOS,Leon Clark,Wyoming,,,,,,,,,,,,,,,,,,no career
1966,21.0,21.0,NYK,Stew Johnson,Murray State,,,,,,,,,,,,,,,,,,no career
1966,22.0,22.0,DET,Ollie Darden,Michigan,,,,,,,,,,,,,,,,,,no career
1966,23.0,23.0,SFW,Steve Chubin,Rhode Island,,,,,,,,,,,,,,,,,,no career
1966,25.0,25.0,BAL,Dave Wagnon,Idaho State University,,,,,,,,,,,,,,,,,,no career
1966,28.0,28.0,BOS,Gary Turner,TCU,,,,,,,,,,,,,,,,,,no career
1966,29.0,29.0,PHI,Donnie Freeman,Illinois,1.0,64.0,1480.0,689.0,180.0,171.0,0.434,,0.819,23.1,10.8,2.8,2.7,2.4,0.078,-1.5,0.2,gap exceeds threshold
1966,30.0,30.0,CHI,Ed Bodkin,Eastern Kentucky University,,,,,,,,,,,,,,,,,,no career
1966,31.0,31.0,NYK,Lee DeFore,Auburn,,,,,,,,,,,,,,,,,,no career
1966,32.0,32.0,DET,Jeff Congdon,BYU,,,,,,,,,,,,,,,,,,no career
1966,33.0,33.0,SFW,Steve Vacendak,Duke,,,,,,,,,,,,,,,,,,no career
1966,34.0,34.0,STL,Bob McIntyre,St. John's,,,,,,,,,,,,,,,,,,no career
1966,35.0,35.0,BAL,George Peeples,Iowa,,,,,,,,,,,,,,,,,,no career
1966,36.0,36.0,CIN,Charles Schmaus,Virginia Military Institute,,,,,,,,,,,,,,,,,,no career
1966,40.0,40.0,CHI,Jim Williams,Temple,,,,,,,,,,,,,,,,,,no career
1966,41.0,41.0,NYK,Ron Jackson,Clark Atlanta University,,,,,,,,,,,,,,,,,,no career
1966,42.0,42.0,DET,William Pickens,Georgia Southern University,,,,,,,,,,,,,,,,,,no career
1966,43.0,43.0,SFW,Tom Kerwin,Centenary (LA),,,,,,,,,,,,,,,,,,no career
1966,44.0,44.0,STL,Dick Nemelka,BYU,,,,,,,,,,,,,,,,,,no career
1966,45.0,45.0,BAL,John Beasley,Texas A&M,,,,,,,,,,,,,,,,,,no career
1966,47.0,47.0,CIN,Rich Parks,Saint Louis,,,,,,,,,,,,,,,,,,no career
1966,49.0,49.0,PHI,Tom Duff,Saint Joseph's,,,,,,,,,,,,,,,,,,no career
1966,50.0,50.0,CHI,Larry Humes,University of Evansville,,,,,,,,,,,,,,,,,,no career
1966,51.0,51.0,NYK,George Fisher,Utah,,,,,,,,,,,,,,,,,,no career
1966,52.0,52.0,DET,Carroll Hooser,SMU,,,,,,,,,,,,,,,,,,no career
1966,53.0,53.0,SFW,Jim Pitts,Northwestern,,,,,,,,,,,,,,,,,,no career
1966,54.0,54.0,STL,Lonnie Wright,Colorado State,,,,,,,,,,,,,,,,,,no career
1966,55.0,55.0,BAL,Jeff Neuman,Penn,,,,,,,,,,,,,,,,,,no career
1966,56.0,56.0,CIN,Steve Cunningham,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1966,57.0,57.0,LAL,Keith Thomas,Vanderbilt,,,,,,,,,,,,,,,,,,no career
1966,58.0,58.0,BOS,Charlie Hunter,Oklahoma City University,,,,,,,,,,,,,,,,,,no career
1966,59.0,59.0,PHI,Red Robbins,Tennessee,,,,,,,,,,,,,,,,,,no career
1966,60.0,60.0,NYK,Mike Dabich,New Mexico State,,,,,,,,,,,,,,,,,,no career
1966,61.0,61.0,DET,Ted Manning,NC Central,,,,,,,,,,,,,,,,,,no career
1966,62.0,62.0,SFW,Lon Hughey,Fresno State,,,,,,,,,,,,,,,,,,no career
1966,63.0,63.0,STL,Jay Neary,UNC Wilmington,,,,,,,,,,,,,,,,,,no career
1966,64.0,64.0,BAL,Dave Mills,DePaul,,,,,,,,,,,,,,,,,,no career
1966,65.0,65.0,CIN,Gary Schull,Florida State,,,,,,,,,,,,,,,,,,no career
1966,66.0,66.0,LAL,Taft Jackson,College of Idaho,,,,,,,,,,,,,,,,,,no career
1966,67.0,67.0,BOS,Gary Ward,Maryland,,,,,,,,,,,,,,,,,,no career
1966,68.0,68.0,CHI,John Comeaux,Grambling State University,,,,,,,,,,,,,,,,,,no career
1966,70.0,70.0,DET,George McNeil,Southern Illinois,,,,,,,,,,,,,,,,,,no career
1966,71.0,71.0,SFW,Ken Washington,UCLA,,,,,,,,,,,,,,,,,,no career
1966,72.0,72.0,STL,Bryan Williams,Xavier,,,,,,,,,,,,,,,,,,no career
1966,74.0,74.0,CIN,Ron Krick,Cincinnati,,,,,,,,,,,,,,,,,,no career
1966,76.0,76.0,BOS,Russ Gumina,San Francisco,,,,,,,,,,,,,,,,,,no career
1966,77.0,77.0,CHI,Stan Curtis,Michigan State,,,,,,,,,,,,,,,,,,no career
1966,79.0,79.0,STL,Al Grant,Long Island University,,,,,,,,,,,,,,,,,,no career
1966,80.0,80.0,BAL,Chuck Gardner,Colorado,,,,,,,,,,,,,,,,,,no career
1966,81.0,81.0,CIN,Billy Smith,Loyola Chicago,,,,,,,,,,,,,,,,,,no career
1966,82.0,82.0,LAL,Julian Hammond,Tulsa,,,,,,,,,,,,,,,,,,no career
1966,83.0,83.0,PHI,Pat Caldwell,Rockhurst University,,,,,,,,,,,,,,,,,,no career
1966,84.0,84.0,CHI,Gene Summers,Northern Michigan University,,,,,,,,,,,,,,,,,,no career
1966,85.0,85.0,NYK,Richie Moore,Hiram Scott College,,,,,,,,,,,,,,,,,,no career
1966,86.0,86.0,STL,Don Yates,Minnesota,,,,,,,,,,,,,,,,,,no career
1966,87.0,87.0,BAL,Guy Manning,Prairie View A&M University,,,,,,,,,,,,,,,,,,no career
1966,89.0,89.0,LAL,Mike Rooney,Oklahoma,,,,,,,,,,,,,,,,,,no career
1966,90.0,90.0,PHI,Bob Bedell,Stanford,,,,,,,,,,,,,,,,,,no career
1966,91.0,91.0,CHI,Don Swanson,DePaul,,,,,,,,,,,,,,,,,,no career
1966,92.0,92.0,NYK,Rich Dyer,NYU,,,,,,,,,,,,,,,,,,no career
1966,93.0,93.0,STL,Curt Gammell,Pacific Lutheran University,,,,,,,,,,,,,,,,,,no career
1966,95.0,95.0,CIN,R.B. Lynam,Oklahoma Baptist University,,,,,,,,,,,,,,,,,,no career
1966,96.0,96.0,LAL,George Grams,Purdue,,,,,,,,,,,,,,,,,,no career
1966,97.0,97.0,CHI,Carver Clinton,Penn State,,,,,,,,,,,,,,,,,,no career
1966,99.0,99.0,STL,Lonnie Lynn,Wilberforce University,,,,,,,,,,,,,,,,,,no career
1966,100.0,100.0,BAL,Grant Simmons,Nebraska,,,,,,,,,,,,,,,,,,no career
1966,101.0,101.0,NYK,Bob Bennett,UNC,,,,,,,,,,,,,,,,,,no career
1966,102.0,102.0,STL,Nick Aloi,Bowling Green,,,,,,,,,,,,,,,,,,no career
1966,103.0,103.0,BAL,Al Lopes,Kansas,,,,,,,,,,,,,,,,,,no career
1966,104.0,104.0,STL,Ollie Carter,San Francisco,,,,,,,,,,,,,,,,,,no career
1966,105.0,105.0,BAL,Jim Harter,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,,no career
1966,107.0,107.0,BAL,Howard Bayne,Tennessee,,,,,,,,,,,,,,,,,,no career
1966,108.0,108.0,STL,Eddie Jackson,Bradley,,,,,,,,,,,,,,,,,,no career
1966,109.0,109.0,BAL,Ken Barnes,Wisconsin,,,,,,,,,,,,,,,,,,no career
1966,110.0,110.0,BAL,Chris Pervall,Iowa,,,,,,,,,,,,,,,,,,no career
1966,111.0,111.0,BAL,Jerry Trice,Weber State,,,,,,,,,,,,,,,,,,no career
1966,112.0,112.0,BAL,Gene Visscher,Weber State,,,,,,,,,,,,,,,,,,no career
1967,9.0,9.0,CIN,Mel Daniels,New Mexico,1.0,11.0,126.0,39.0,34.0,6.0,0.371,,0.565,11.5,3.5,3.1,0.5,0.0,-0.002,-4.3,-0.1,gap exceeds threshold
1967,14.0,14.0,DET,Steve Sullivan,Georgetown,,,,,,,,,,,,,,,,,,no career
1967,15.0,15.0,CHI,Byron Beck,Denver,1.0,53.0,480.0,250.0,96.0,33.0,0.435,,0.818,9.1,4.7,1.8,0.6,0.8,0.078,-3.1,-0.1,gap exceeds threshold
1967,16.0,16.0,LAL,Randy Mahaffey,Clemson,,,,,,,,,,,,,,,,,,no career
1967,18.0,18.0,SDR,Bob Netolicky,Drake University,,,,,,,,,,,,,,,,,,no career
1967,20.0,20.0,BAL,Malkin Strong,Seattle University,,,,,,,,,,,,,,,,,,no career
1967,21.0,21.0,DET,Darrell Hardy,Baylor,,,,,,,,,,,,,,,,,,no career
1967,22.0,22.0,CHI,John Dickson,Arkansas State University,,,,,,,,,,,,,,,,,,no career
1967,23.0,23.0,LAL,Dwight Smith,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1967,28.0,28.0,CIN,Sam Smith,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,,no career
1967,29.0,29.0,SDR,Richie Moore,Hiram Scott College,,,,,,,,,,,,,,,,,,no career
1967,30.0,30.0,SEA,Sam Singleton,Nebraska-Omaha,,,,,,,,,,,,,,,,,,no career
1967,32.0,32.0,BAL,Al Salvadori,South Carolina,,,,,,,,,,,,,,,,,,no career
1967,33.0,33.0,DET,Ron Franz,Kansas,,,,,,,,,,,,,,,,,,no career
1967,36.0,36.0,NYK,Keith Swagerty,University of the Pacific,,,,,,,,,,,,,,,,,,no career
1967,37.0,37.0,STL,Wes Bialosuknia,UConn,,,,,,,,,,,,,,,,,,no career
1967,38.0,38.0,CIN,Louie Dampier,Kentucky,3.0,232.0,4431.0,1553.0,261.0,643.0,0.488,,0.748,19.1,6.7,1.1,2.8,6.7,0.073,-1.0,1.1,gap exceeds threshold
1967,40.0,40.0,BOS,Nevil Shed,Texas-El Paso,,,,,,,,,,,,,,,,,,no career
1967,41.0,41.0,SDR,Ron Kozlicki,Northwestern,,,,,,,,,,,,,,,,,,no career
1967,42.0,42.0,SDR,Craig Dill,Michigan,,,,,,,,,,,,,,,,,,no career
1967,43.0,43.0,SEA,Larry Bunce,Utah State University,,,,,,,,,,,,,,,,,,no career
1967,44.0,44.0,BAL,Dexter Westbrook,Providence,,,,,,,,,,,,,,,,,,no career
1967,46.0,46.0,CHI,Dick Pruet,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1967,47.0,47.0,LAL,Joe Allen,Bradley,,,,,,,,,,,,,,,,,,no career
1967,48.0,48.0,NYK,Barry Leibowitz,Long Island University,,,,,,,,,,,,,,,,,,no career
1967,49.0,49.0,STL,Mike Wittman,Miami (FL),,,,,,,,,,,,,,,,,,no career
1967,50.0,50.0,CIN,Trooper Washington,Cheyney (PA),,,,,,,,,,,,,,,,,,no career
1967,52.0,52.0,BOS,Mike Redd,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,,no career
1967,55.0,55.0,SDR,Herb McPherson,Murray State,,,,,,,,,,,,,,,,,,no career
1967,56.0,56.0,BAL,Bob Riedy,Duke,,,,,,,,,,,,,,,,,,no career
1967,57.0,57.0,DET,Vaughn Harper,Syracuse,,,,,,,,,,,,,,,,,,no career
1967,58.0,58.0,CHI,Mal Pradd,Dillard University,,,,,,,,,,,,,,,,,,no career
1967,59.0,59.0,LAL,Gary Keller,Florida,,,,,,,,,,,,,,,,,,no career
1967,60.0,60.0,NYK,Bob Benfield,West Virginia,,,,,,,,,,,,,,,,,,no career
1967,61.0,61.0,STL,John Morrison,Canisius,,,,,,,,,,,,,,,,,,no career
1967,62.0,62.0,CIN,Frank Stronczek,American International College,,,,,,,,,,,,,,,,,,no career
1967,64.0,64.0,BOS,Ed Hummer,Princeton,,,,,,,,,,,,,,,,,,no career
1967,65.0,65.0,PHI,Tim Powers,Creighton,,,,,,,,,,,,,,,,,,no career
1967,66.0,66.0,SDR,Robert Cole,Saint Louis,,,,,,,,,,,,,,,,,,no career
1967,67.0,67.0,SEA,Gordon Harris,Washington,,,,,,,,,,,,,,,,,,no career
1967,68.0,68.0,BAL,Ron Perry,Virginia Tech,,,,,,,,,,,,,,,,,,no career
1967,69.0,69.0,DET,Bobby Lloyd,Rutgers University,,,,,,,,,,,,,,,,,,no career
1967,70.0,70.0,CHI,Bob Wolf,Marquette,,,,,,,,,,,,,,,,,,no career
1967,71.0,71.0,LAL,Jamie Thompson,Wichita State,,,,,,,,,,,,,,,,,,no career
1967,72.0,72.0,NYK,Butch Wade,Indiana State University,,,,,,,,,,,,,,,,,,no career
1967,73.0,73.0,STL,Carl Fuller,Bethune-Cookman College,,,,,,,,,,,,,,,,,,no career
1967,74.0,74.0,CIN,Charlie Beasley,SMU,,,,,,,,,,,,,,,,,,no career
1967,75.0,75.0,SFW,Sonny Bustion,Colorado State,,,,,,,,,,,,,,,,,,no career
1967,76.0,76.0,BOS,Edgar Lacey,UCLA,,,,,,,,,,,,,,,,,,no career
1967,77.0,77.0,PHI,Frank Card,South Carolina State,,,,,,,,,,,,,,,,,,no career
1967,78.0,78.0,SEA,Dick Kolberg,UC Santa Barbara,,,,,,,,,,,,,,,,,,no career
1967,79.0,79.0,SDR,Elburt Miller,UNLV,,,,,,,,,,,,,,,,,,no career
1967,82.0,82.0,CHI,Leon Simon,College of Santa Fe,,,,,,,,,,,,,,,,,,no career
1967,83.0,83.0,LAL,Don Carlos,Otterbein College,,,,,,,,,,,,,,,,,,no career
1967,84.0,84.0,NYK,Gil Radday,St. Francis College,,,,,,,,,,,,,,,,,,no career
1967,85.0,85.0,STL,Arvesta Kelly,Lincoln University of Missouri,,,,,,,,,,,,,,,,,,no career
1967,86.0,86.0,CIN,Frank Hollendoner,Georgetown,,,,,,,,,,,,,,,,,,no career
1967,87.0,87.0,SFW,Bob Krulish,University of the Pacific,,,,,,,,,,,,,,,,,,no career
1967,88.0,88.0,BOS,Andy Anderson,Canisius,,,,,,,,,,,,,,,,,,no career
1967,89.0,89.0,PHI,Jim Connelly,Virginia,,,,,,,,,,,,,,,,,,no career
1967,90.0,90.0,SDR,Al Grundy,Saint Joseph's,,,,,,,,,,,,,,,,,,no career
1967,91.0,91.0,SEA,Willie Wolters,Boston College,,,,,,,,,,,,,,,,,,no career
1967,92.0,92.0,BAL,Robert Allen,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,,no career
1967,93.0,93.0,CHI,Ernie Laurent,University of Albuquerque,,,,,,,,,,,,,,,,,,no career
1967,94.0,94.0,LAL,Jay McMillen,Maryland,,,,,,,,,,,,,,,,,,no career
1967,95.0,95.0,NYK,Roy Smith,Kansas State,,,,,,,,,,,,,,,,,,no career
1967,97.0,97.0,CIN,Ron Sepic,Ohio State,,,,,,,,,,,,,,,,,,no career
1967,98.0,98.0,SFW,Richard Dean,Syracuse,,,,,,,,,,,,,,,,,,no career
1967,99.0,99.0,BOS,Henry Brown,University of Massachusetts Lowell,,,,,,,,,,,,,,,,,,no career
1967,101.0,101.0,SEA,Rod McDonald,Whitworth,,,,,,,,,,,,,,,,,,no career
1967,102.0,102.0,SDR,Ron Coleman,Missouri,,,,,,,,,,,,,,,,,,no career
1967,103.0,103.0,BAL,Bill Gillespie,Montana State,,,,,,,,,,,,,,,,,,no career
1967,104.0,104.0,CHI,Jim Boshart,Wake Forest,,,,,,,,,,,,,,,,,,no career
1967,105.0,105.0,LAL,Don Kruse,Houston,,,,,,,,,,,,,,,,,,no career
1967,106.0,106.0,NYK,Bruce Kaplan,NYU,,,,,,,,,,,,,,,,,,no career
1967,107.0,107.0,STL,Dick Falkenbush,Saint Michael's College,,,,,,,,,,,,,,,,,,no career
1967,108.0,108.0,CIN,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,,,no career
1967,109.0,109.0,SFW,Joe Galbo,San Francisco State University,,,,,,,,,,,,,,,,,,no career
1967,111.0,111.0,PHI,Butch Erwin,Niagara University,,,,,,,,,,,,,,,,,,no career
1967,112.0,112.0,SDR,Don Duncan,Murray State,,,,,,,,,,,,,,,,,,no career
1967,113.0,113.0,SEA,Gary Lechman,Gonzaga,,,,,,,,,,,,,,,,,,no career
1967,114.0,114.0,BAL,Bubba Smith,Michigan State,,,,,,,,,,,,,,,,,,no career
1967,115.0,115.0,CHI,Phil Andros,University of New Haven,,,,,,,,,,,,,,,,,,no career
1967,116.0,116.0,LAL,Nick Pino,Kansas State,,,,,,,,,,,,,,,,,,no career
1967,117.0,117.0,NYK,Mark Mirken,UNC,,,,,,,,,,,,,,,,,,no career
1967,118.0,118.0,CIN,Ken Calloway,Cincinnati,,,,,,,,,,,,,,,,,,no career
1967,119.0,119.0,SFW,Bill Morgan,New Mexico,,,,,,,,,,,,,,,,,,no career
