player_id,display_name,age,team,year
norrimo97,Moochie Norris,27,Houston Rockets,2001
norrimo97,Moochie Norris,28,Houston Rockets,2002
norrimo97,Moochie Norris,29,Houston Rockets,2003
norrimo97,Moochie Norris,30,New York Knicks,2004
norrimo97,Moochie Norris,30,Houston Rockets,2004
norrimo97,Moochie Norris,31,New York Knicks,2005
norrimo97,Moochie Norris,31,Houston Rockets,2005
norrimo97,Moochie Norris,32,Houston Rockets,2006
norrimo97,Moochie Norris,32,New Orleans/Oklahoma City Hornets,2006
driggna97,Nate Driggers,23,Boston Celtics,1997
harriot97,Othella Harrington,23,Houston Rockets,1997
harriot97,Othella Harrington,24,Houston Rockets,1998
harriot97,Othella Harrington,25,Houston Rockets,1999
harriot97,Othella Harrington,26,Vancouver Grizzlies,2000
harriot97,Othella Harrington,27,Vancouver Grizzlies,2001
harriot97,Othella Harrington,27,New York Knicks,2001
harriot97,Othella Harrington,28,New York Knicks,2002
harriot97,Othella Harrington,29,New York Knicks,2003
harriot97,Othella Harrington,30,New York Knicks,2004
harriot97,Othella Harrington,31,Chicago Bulls,2005
harriot97,Othella Harrington,32,Chicago Bulls,2006
harriot97,Othella Harrington,33,Charlotte Bobcats,2007
harriot97,Othella Harrington,34,Charlotte Bobcats,2008
laudepr97,Priest Lauderdale,23,Atlanta Hawks,1997
laudepr97,Priest Lauderdale,24,Denver Nuggets,1998
livinra97,Randy Livingston,21,Houston Rockets,1997
livinra97,Randy Livingston,22,Atlanta Hawks,1998
livinra97,Randy Livingston,23,Phoenix Suns,1999
livinra97,Randy Livingston,24,Phoenix Suns,2000
livinra97,Randy Livingston,25,Golden State Warriors,2001
livinra97,Randy Livingston,26,Seattle SuperSonics,2002
livinra97,Randy Livingston,27,New Orleans Hornets,2003
livinra97,Randy Livingston,28,Los Angeles Clippers,2004
livinra97,Randy Livingston,29,Utah Jazz,2005
livinra97,Randy Livingston,30,Chicago Bulls,2006
livinra97,Randy Livingston,31,Seattle SuperSonics,2007
allenra97,Ray Allen,21,Milwaukee Bucks,1997
allenra97,Ray Allen,22,Milwaukee Bucks,1998
allenra97,Ray Allen,23,Milwaukee Bucks,1999
allenra97,Ray Allen,24,Milwaukee Bucks,2000
allenra97,Ray Allen,25,Milwaukee Bucks,2001
allenra97,Ray Allen,26,Milwaukee Bucks,2002
allenra97,Ray Allen,27,Milwaukee Bucks,2003
allenra97,Ray Allen,27,Seattle SuperSonics,2003
allenra97,Ray Allen,28,Seattle SuperSonics,2004
allenra97,Ray Allen,29,Seattle SuperSonics,2005
allenra97,Ray Allen,30,Seattle SuperSonics,2006
allenra97,Ray Allen,31,Seattle SuperSonics,2007
allenra97,Ray Allen,32,Boston Celtics,2008
allenra97,Ray Allen,33,Boston Celtics,2009
allenra97,Ray Allen,34,Boston Celtics,2010
allenra97,Ray Allen,35,Boston Celtics,2011
allenra97,Ray Allen,36,Boston Celtics,2012
allenra97,Ray Allen,37,Miami Heat,2013
allenra97,Ray Allen,38,Miami Heat,2014
owesra97,Ray Owes,24,Golden State Warriors,1997
gearyre97,Reggie Geary,23,Cleveland Cavaliers,1997
gearyre97,Reggie Geary,24,San Antonio Spurs,1998
rogerro97,Roy Rogers,23,Vancouver Grizzlies,1997
rogerro97,Roy Rogers,24,Toronto Raptors,1998
rogerro97,Roy Rogers,24,Boston Celtics,1998
rogerro97,Roy Rogers,26,Denver Nuggets,2000
nembhru97,Ruben Nembhard,24,Utah Jazz,1997
nembhru97,Ruben Nembhard,24,Portland Trail Blazers,1997
walkesa97,Samaki Walker,20,Dallas Mavericks,1997
walkesa97,Samaki Walker,21,Dallas Mavericks,1998
walkesa97,Samaki Walker,22,Dallas Mavericks,1999
walkesa97,Samaki Walker,23,San Antonio Spurs,2000
walkesa97,Samaki Walker,24,San Antonio Spurs,2001
walkesa97,Samaki Walker,25,Los Angeles Lakers,2002
walkesa97,Samaki Walker,26,Los Angeles Lakers,2003
walkesa97,Samaki Walker,27,Miami Heat,2004
walkesa97,Samaki Walker,28,Washington Wizards,2005
walkesa97,Samaki Walker,29,Indiana Pacers,2006
andersh97,Shandon Anderson,23,Utah Jazz,1997
andersh97,Shandon Anderson,24,Utah Jazz,1998
andersh97,Shandon Anderson,25,Utah Jazz,1999
andersh97,Shandon Anderson,26,Houston Rockets,2000
andersh97,Shandon Anderson,27,Houston Rockets,2001
andersh97,Shandon Anderson,28,New York Knicks,2002
andersh97,Shandon Anderson,29,New York Knicks,2003
andersh97,Shandon Anderson,30,New York Knicks,2004
andersh97,Shandon Anderson,31,Miami Heat,2005
andersh97,Shandon Anderson,31,New York Knicks,2005
andersh97,Shandon Anderson,32,Miami Heat,2006
healsh97,Shane Heal,26,Minnesota Timberwolves,1997
healsh97,Shane Heal,33,San Antonio Spurs,2004
abdursh97,Shareef Abdur-Rahim,20,Vancouver Grizzlies,1997
abdursh97,Shareef Abdur-Rahim,21,Vancouver Grizzlies,1998
abdursh97,Shareef Abdur-Rahim,22,Vancouver Grizzlies,1999
abdursh97,Shareef Abdur-Rahim,23,Vancouver Grizzlies,2000
abdursh97,Shareef Abdur-Rahim,24,Vancouver Grizzlies,2001
abdursh97,Shareef Abdur-Rahim,25,Atlanta Hawks,2002
abdursh97,Shareef Abdur-Rahim,26,Atlanta Hawks,2003
abdursh97,Shareef Abdur-Rahim,27,Atlanta Hawks,2004
abdursh97,Shareef Abdur-Rahim,27,Portland Trail Blazers,2004
abdursh97,Shareef Abdur-Rahim,28,Portland Trail Blazers,2005
abdursh97,Shareef Abdur-Rahim,29,Sacramento Kings,2006
abdursh97,Shareef Abdur-Rahim,30,Sacramento Kings,2007
abdursh97,Shareef Abdur-Rahim,31,Sacramento Kings,2008
scottsh97,Shawnelle Scott,24,Cleveland Cavaliers,1997
scottsh97,Shawnelle Scott,25,Cleveland Cavaliers,1998
scottsh97,Shawnelle Scott,28,San Antonio Spurs,2001
scottsh97,Shawnelle Scott,29,Denver Nuggets,2002
marbust97,Stephon Marbury,19,Minnesota Timberwolves,1997
marbust97,Stephon Marbury,20,Minnesota Timberwolves,1998
marbust97,Stephon Marbury,21,New Jersey Nets,1999
marbust97,Stephon Marbury,21,Minnesota Timberwolves,1999
marbust97,Stephon Marbury,22,New Jersey Nets,2000
marbust97,Stephon Marbury,23,New Jersey Nets,2001
marbust97,Stephon Marbury,24,Phoenix Suns,2002
marbust97,Stephon Marbury,25,Phoenix Suns,2003
marbust97,Stephon Marbury,26,New York Knicks,2004
marbust97,Stephon Marbury,26,Phoenix Suns,2004
marbust97,Stephon Marbury,27,New York Knicks,2005
marbust97,Stephon Marbury,28,New York Knicks,2006
marbust97,Stephon Marbury,29,New York Knicks,2007
marbust97,Stephon Marbury,30,New York Knicks,2008
marbust97,Stephon Marbury,31,Boston Celtics,2009
hamerst97,Steve Hamer,23,Boston Celtics,1997
nashst97,Steve Nash,22,Phoenix Suns,1997
nashst97,Steve Nash,23,Phoenix Suns,1998
nashst97,Steve Nash,24,Dallas Mavericks,1999
nashst97,Steve Nash,25,Dallas Mavericks,2000
nashst97,Steve Nash,26,Dallas Mavericks,2001
nashst97,Steve Nash,27,Dallas Mavericks,2002
nashst97,Steve Nash,28,Dallas Mavericks,2003
nashst97,Steve Nash,29,Dallas Mavericks,2004
nashst97,Steve Nash,30,Phoenix Suns,2005
nashst97,Steve Nash,31,Phoenix Suns,2006
nashst97,Steve Nash,32,Phoenix Suns,2007
nashst97,Steve Nash,33,Phoenix Suns,2008
nashst97,Steve Nash,34,Phoenix Suns,2009
nashst97,Steve Nash,35,Phoenix Suns,2010
nashst97,Steve Nash,36,Phoenix Suns,2011
nashst97,Steve Nash,37,Phoenix Suns,2012
nashst97,Steve Nash,38,Los Angeles Lakers,2013
nashst97,Steve Nash,39,Los Angeles Lakers,2014
smithst97,Stevin Smith,25,Dallas Mavericks,1997
fulleto97,Todd Fuller,22,Golden State Warriors,1997
fulleto97,Todd Fuller,23,Golden State Warriors,1998
fulleto97,Todd Fuller,24,Utah Jazz,1999
fulleto97,Todd Fuller,25,Charlotte Hornets (O),2000
fulleto97,Todd Fuller,26,Miami Heat,2001
delkto97,Tony Delk,23,Charlotte Hornets (O),1997
delkto97,Tony Delk,24,Golden State Warriors,1998
delkto97,Tony Delk,24,Charlotte Hornets (O),1998
delkto97,Tony Delk,25,Golden State Warriors,1999
delkto97,Tony Delk,26,Sacramento Kings,2000
delkto97,Tony Delk,27,Phoenix Suns,2001
delkto97,Tony Delk,28,Phoenix Suns,2002
delkto97,Tony Delk,28,Boston Celtics,2002
delkto97,Tony Delk,29,Boston Celtics,2003
delkto97,Tony Delk,30,Dallas Mavericks,2004
delkto97,Tony Delk,31,Atlanta Hawks,2005
delkto97,Tony Delk,32,Detroit Pistons,2006
delkto97,Tony Delk,32,Atlanta Hawks,2006
knightr97,Travis Knight,22,Los Angeles Lakers,1997
knightr97,Travis Knight,23,Boston Celtics,1998
knightr97,Travis Knight,24,Los Angeles Lakers,1999
knightr97,Travis Knight,25,Los Angeles Lakers,2000
knightr97,Travis Knight,26,New York Knicks,2001
knightr97,Travis Knight,27,New York Knicks,2002
knightr97,Travis Knight,28,New York Knicks,2003
potapvi97,Vitaly Potapenko,21,Cleveland Cavaliers,1997
potapvi97,Vitaly Potapenko,22,Cleveland Cavaliers,1998
potapvi97,Vitaly Potapenko,23,Boston Celtics,1999
potapvi97,Vitaly Potapenko,23,Cleveland Cavaliers,1999
potapvi97,Vitaly Potapenko,24,Boston Celtics,2000
potapvi97,Vitaly Potapenko,25,Boston Celtics,2001
potapvi97,Vitaly Potapenko,26,Boston Celtics,2002
potapvi97,Vitaly Potapenko,27,Seattle SuperSonics,2003
potapvi97,Vitaly Potapenko,28,Seattle SuperSonics,2004
potapvi97,Vitaly Potapenko,29,Seattle SuperSonics,2005
potapvi97,Vitaly Potapenko,30,Seattle SuperSonics,2006
potapvi97,Vitaly Potapenko,30,Sacramento Kings,2006
potapvi97,Vitaly Potapenko,31,Sacramento Kings,2007
mccarwa97,Walter McCarty,22,New York Knicks,1997
mccarwa97,Walter McCarty,23,Boston Celtics,1998
mccarwa97,Walter McCarty,24,Boston Celtics,1999
mccarwa97,Walter McCarty,25,Boston Celtics,2000
mccarwa97,Walter McCarty,26,Boston Celtics,2001
mccarwa97,Walter McCarty,27,Boston Celtics,2002
mccarwa97,Walter McCarty,28,Boston Celtics,2003
mccarwa97,Walter McCarty,29,Boston Celtics,2004
mccarwa97,Walter McCarty,30,Boston Celtics,2005
mccarwa97,Walter McCarty,30,Phoenix Suns,2005
mccarwa97,Walter McCarty,31,Los Angeles Clippers,2006
foylead98,Adonal Foyle,22,Golden State Warriors,1998
foylead98,Adonal Foyle,23,Golden State Warriors,1999
foylead98,Adonal Foyle,24,Golden State Warriors,2000
foylead98,Adonal Foyle,25,Golden State Warriors,2001
foylead98,Adonal Foyle,26,Golden State Warriors,2002
foylead98,Adonal Foyle,27,Golden State Warriors,2003
foylead98,Adonal Foyle,28,Golden State Warriors,2004
foylead98,Adonal Foyle,29,Golden State Warriors,2005
foylead98,Adonal Foyle,30,Golden State Warriors,2006
foylead98,Adonal Foyle,31,Golden State Warriors,2007
foylead98,Adonal Foyle,32,Orlando Magic,2008
foylead98,Adonal Foyle,33,Orlando Magic,2009
foylead98,Adonal Foyle,33,Memphis Grizzlies,2009
willial98,Alvin Williams,23,Portland Trail Blazers,1998
willial98,Alvin Williams,23,Toronto Raptors,1998
willial98,Alvin Williams,24,Toronto Raptors,1999
willial98,Alvin Williams,25,Toronto Raptors,2000
willial98,Alvin Williams,26,Toronto Raptors,2001
willial98,Alvin Williams,27,Toronto Raptors,2002
willial98,Alvin Williams,28,Toronto Raptors,2003
willial98,Alvin Williams,29,Toronto Raptors,2004
willial98,Alvin Williams,31,Toronto Raptors,2006
willial98,Alvin Williams,32,Los Angeles Clippers,2007
johnsan98,Anthony Johnson,23,Sacramento Kings,1998
johnsan98,Anthony Johnson,24,Atlanta Hawks,1999
johnsan98,Anthony Johnson,25,Atlanta Hawks,2000
johnsan98,Anthony Johnson,25,Orlando Magic,2000
johnsan98,Anthony Johnson,26,Cleveland Cavaliers,2001
johnsan98,Anthony Johnson,26,Atlanta Hawks,2001
johnsan98,Anthony Johnson,27,New Jersey Nets,2002
johnsan98,Anthony Johnson,28,New Jersey Nets,2003
johnsan98,Anthony Johnson,29,Indiana Pacers,2004
johnsan98,Anthony Johnson,30,Indiana Pacers,2005
johnsan98,Anthony Johnson,31,Indiana Pacers,2006
johnsan98,Anthony Johnson,32,Atlanta Hawks,2007
johnsan98,Anthony Johnson,32,Dallas Mavericks,2007
johnsan98,Anthony Johnson,33,Atlanta Hawks,2008
johnsan98,Anthony Johnson,33,Sacramento Kings,2008
johnsan98,Anthony Johnson,34,Orlando Magic,2009
johnsan98,Anthony Johnson,35,Orlando Magic,2010
parkean98,Anthony Parker,22,Philadelphia 76ers,1998
parkean98,Anthony Parker,23,Philadelphia 76ers,1999
parkean98,Anthony Parker,24,Orlando Magic,2000
parkean98,Anthony Parker,31,Toronto Raptors,2007
parkean98,Anthony Parker,32,Toronto Raptors,2008
parkean98,Anthony Parker,33,Toronto Raptors,2009
parkean98,Anthony Parker,34,Cleveland Cavaliers,2010
parkean98,Anthony Parker,35,Cleveland Cavaliers,2011
parkean98,Anthony Parker,36,Cleveland Cavaliers,2012
daniean98,Antonio Daniels,22,Vancouver Grizzlies,1998
daniean98,Antonio Daniels,23,San Antonio Spurs,1999
daniean98,Antonio Daniels,24,San Antonio Spurs,2000
daniean98,Antonio Daniels,25,San Antonio Spurs,2001
daniean98,Antonio Daniels,26,San Antonio Spurs,2002
daniean98,Antonio Daniels,27,Portland Trail Blazers,2003
daniean98,Antonio Daniels,28,Seattle SuperSonics,2004
daniean98,Antonio Daniels,29,Seattle SuperSonics,2005
daniean98,Antonio Daniels,30,Washington Wizards,2006
daniean98,Antonio Daniels,31,Washington Wizards,2007
daniean98,Antonio Daniels,32,Washington Wizards,2008
daniean98,Antonio Daniels,33,New Orleans Hornets,2009
daniean98,Antonio Daniels,33,Washington Wizards,2009
daniean98,Antonio Daniels,35,Philadelphia 76ers,2011
croshau98,Austin Croshere,22,Indiana Pacers,1998
croshau98,Austin Croshere,23,Indiana Pacers,1999
croshau98,Austin Croshere,24,Indiana Pacers,2000
croshau98,Austin Croshere,25,Indiana Pacers,2001
croshau98,Austin Croshere,26,Indiana Pacers,2002
croshau98,Austin Croshere,27,Indiana Pacers,2003
croshau98,Austin Croshere,28,Indiana Pacers,2004
croshau98,Austin Croshere,29,Indiana Pacers,2005
croshau98,Austin Croshere,30,Indiana Pacers,2006
croshau98,Austin Croshere,31,Dallas Mavericks,2007
croshau98,Austin Croshere,32,Golden State Warriors,2008
croshau98,Austin Croshere,33,Milwaukee Bucks,2009
croshau98,Austin Croshere,33,San Antonio Spurs,2009
jacksbo98,Bobby Jackson,24,Denver Nuggets,1998
jacksbo98,Bobby Jackson,25,Minnesota Timberwolves,1999
jacksbo98,Bobby Jackson,26,Minnesota Timberwolves,2000
jacksbo98,Bobby Jackson,27,Sacramento Kings,2001
jacksbo98,Bobby Jackson,28,Sacramento Kings,2002
jacksbo98,Bobby Jackson,29,Sacramento Kings,2003
jacksbo98,Bobby Jackson,30,Sacramento Kings,2004
jacksbo98,Bobby Jackson,31,Sacramento Kings,2005
jacksbo98,Bobby Jackson,32,Memphis Grizzlies,2006
jacksbo98,Bobby Jackson,33,New Orleans/Oklahoma City Hornets,2007
jacksbo98,Bobby Jackson,34,New Orleans Hornets,2008
jacksbo98,Bobby Jackson,34,Houston Rockets,2008
jacksbo98,Bobby Jackson,35,Sacramento Kings,2009
willibr98,Brandon Williams,22,Golden State Warriors,1998
willibr98,Brandon Williams,23,San Antonio Spurs,1999
willibr98,Brandon Williams,27,Atlanta Hawks,2003
knighbr98,Brevin Knight,22,Cleveland Cavaliers,1998
knighbr98,Brevin Knight,23,Cleveland Cavaliers,1999
knighbr98,Brevin Knight,24,Cleveland Cavaliers,2000
knighbr98,Brevin Knight,25,Atlanta Hawks,2001
knighbr98,Brevin Knight,25,Cleveland Cavaliers,2001
knighbr98,Brevin Knight,26,Memphis Grizzlies,2002
knighbr98,Brevin Knight,27,Memphis Grizzlies,2003
knighbr98,Brevin Knight,28,Washington Wizards,2004
knighbr98,Brevin Knight,28,Milwaukee Bucks,2004
knighbr98,Brevin Knight,28,Phoenix Suns,2004
knighbr98,Brevin Knight,29,Charlotte Bobcats,2005
knighbr98,Brevin Knight,30,Charlotte Bobcats,2006
knighbr98,Brevin Knight,31,Charlotte Bobcats,2007
knighbr98,Brevin Knight,32,Los Angeles Clippers,2008
knighbr98,Brevin Knight,33,Utah Jazz,2009
wellsbu98,Bubba Wells,23,Dallas Mavericks,1998
hendece98,Cedric Henderson,22,Cleveland Cavaliers,1998
hendece98,Cedric Henderson,23,Cleveland Cavaliers,1999
hendece98,Cedric Henderson,24,Cleveland Cavaliers,2000
hendece98,Cedric Henderson,25,Cleveland Cavaliers,2001
hendece98,Cedric Henderson,26,Golden State Warriors,2002
obannch98,Charles O'Bannon,22,Detroit Pistons,1998
obannch98,Charles O'Bannon,23,Detroit Pistons,1999
smithch98,Charles Smith,22,Los Angeles Clippers,1998
smithch98,Charles Smith,22,Miami Heat,1998
smithch98,Charles Smith,23,Los Angeles Clippers,1999
smithch98,Charles Smith,26,San Antonio Spurs,2002
smithch98,Charles Smith,27,Portland Trail Blazers,2003
smithch98,Charles Smith,30,Portland Trail Blazers,2006
smithch98,Charles Smith,30,Denver Nuggets,2006
billuch98,Chauncey Billups,21,Boston Celtics,1998
billuch98,Chauncey Billups,21,Toronto Raptors,1998
billuch98,Chauncey Billups,22,Denver Nuggets,1999
billuch98,Chauncey Billups,23,Denver Nuggets,2000
billuch98,Chauncey Billups,24,Minnesota Timberwolves,2001
billuch98,Chauncey Billups,25,Minnesota Timberwolves,2002
billuch98,Chauncey Billups,26,Detroit Pistons,2003
billuch98,Chauncey Billups,27,Detroit Pistons,2004
billuch98,Chauncey Billups,28,Detroit Pistons,2005
billuch98,Chauncey Billups,29,Detroit Pistons,2006
billuch98,Chauncey Billups,30,Detroit Pistons,2007
billuch98,Chauncey Billups,31,Detroit Pistons,2008
billuch98,Chauncey Billups,32,Denver Nuggets,2009
billuch98,Chauncey Billups,32,Detroit Pistons,2009
billuch98,Chauncey Billups,33,Denver Nuggets,2010
billuch98,Chauncey Billups,34,Denver Nuggets,2011
billuch98,Chauncey Billups,34,New York Knicks,2011
billuch98,Chauncey Billups,35,Los Angeles Clippers,2012
billuch98,Chauncey Billups,36,Los Angeles Clippers,2013
billuch98,Chauncey Billups,37,Detroit Pistons,2014
anstech98,Chris Anstey,23,Dallas Mavericks,1998
anstech98,Chris Anstey,24,Dallas Mavericks,1999
anstech98,Chris Anstey,25,Chicago Bulls,2000
crawfch98,Chris Crawford,22,Atlanta Hawks,1998
crawfch98,Chris Crawford,23,Atlanta Hawks,1999
crawfch98,Chris Crawford,24,Atlanta Hawks,2000
crawfch98,Chris Crawford,25,Atlanta Hawks,2001
crawfch98,Chris Crawford,26,Atlanta Hawks,2002
crawfch98,Chris Crawford,27,Atlanta Hawks,2003
crawfch98,Chris Crawford,28,Atlanta Hawks,2004
garnech98,Chris Garner,22,Toronto Raptors,1998
garnech98,Chris Garner,25,Golden State Warriors,2001
fortsda98,Danny Fortson,21,Denver Nuggets,1998
fortsda98,Danny Fortson,22,Denver Nuggets,1999
fortsda98,Danny Fortson,23,Boston Celtics,2000
fortsda98,Danny Fortson,24,Golden State Warriors,2001
fortsda98,Danny Fortson,25,Golden State Warriors,2002
fortsda98,Danny Fortson,26,Golden State Warriors,2003
fortsda98,Danny Fortson,27,Dallas Mavericks,2004
fortsda98,Danny Fortson,28,Seattle SuperSonics,2005
fortsda98,Danny Fortson,29,Seattle SuperSonics,2006
fortsda98,Danny Fortson,30,Seattle SuperSonics,2007
wheatde98,DeJuan Wheat,24,Minnesota Timberwolves,1998
wheatde98,DeJuan Wheat,25,Vancouver Grizzlies,1999
anderde98,Derek Anderson,23,Cleveland Cavaliers,1998
anderde98,Derek Anderson,24,Cleveland Cavaliers,1999
anderde98,Derek Anderson,25,Los Angeles Clippers,2000
anderde98,Derek Anderson,26,San Antonio Spurs,2001
anderde98,Derek Anderson,27,Portland Trail Blazers,2002
anderde98,Derek Anderson,28,Portland Trail Blazers,2003
anderde98,Derek Anderson,29,Portland Trail Blazers,2004
anderde98,Derek Anderson,30,Portland Trail Blazers,2005
anderde98,Derek Anderson,31,Houston Rockets,2006
anderde98,Derek Anderson,31,Miami Heat,2006
anderde98,Derek Anderson,32,Charlotte Bobcats,2007
anderde98,Derek Anderson,33,Charlotte Bobcats,2008
grimmde98,Derek Grimm,23,Sacramento Kings,1998
jonesdo98,Dontae' Jones,22,Boston Celtics,1998
barrydr98,Drew Barry,24,Atlanta Hawks,1998
barrydr98,Drew Barry,25,Seattle SuperSonics,1999
barrydr98,Drew Barry,26,Golden State Warriors,2000
barrydr98,Drew Barry,26,Atlanta Hawks,2000
grayed98,Ed Gray,22,Atlanta Hawks,1998
grayed98,Ed Gray,23,Atlanta Hawks,1999
stokeed98,Ed Stokes,26,Toronto Raptors,1998
washier98,Eric Washington,23,Denver Nuggets,1998
washier98,Eric Washington,24,Denver Nuggets,1999
bohanet98,Etdrick Bohannon,24,Indiana Pacers,1998
bohanet98,Etdrick Bohannon,25,Washington Wizards,1999
bohanet98,Etdrick Bohannon,26,Los Angeles Clippers,2000
bohanet98,Etdrick Bohannon,26,New York Knicks,2000
bohanet98,Etdrick Bohannon,27,Cleveland Cavaliers,2001
shammgo98,God Shammgod,21,Washington Wizards,1998
vaughja98,Jacque Vaughn,22,Utah Jazz,1998
vaughja98,Jacque Vaughn,23,Utah Jazz,1999
vaughja98,Jacque Vaughn,24,Utah Jazz,2000
vaughja98,Jacque Vaughn,25,Utah Jazz,2001
vaughja98,Jacque Vaughn,26,Atlanta Hawks,2002
vaughja98,Jacque Vaughn,27,Orlando Magic,2003
vaughja98,Jacque Vaughn,28,Atlanta Hawks,2004
vaughja98,Jacque Vaughn,29,New Jersey Nets,2005
vaughja98,Jacque Vaughn,30,New Jersey Nets,2006
vaughja98,Jacque Vaughn,31,San Antonio Spurs,2007
vaughja98,Jacque Vaughn,32,San Antonio Spurs,2008
vaughja98,Jacque Vaughn,33,San Antonio Spurs,2009
collija98,James Collins,24,Los Angeles Clippers,1998
cottoja98,James Cotton,22,Seattle SuperSonics,1998
cottoja98,James Cotton,23,Seattle SuperSonics,1999
lawsoja98,Jason Lawson,23,Orlando Magic,1998
nordgje98,Jeff Nordgaard,24,Milwaukee Bucks,1998
honeyje98,Jerald Honeycutt,23,Milwaukee Bucks,1998
honeyje98,Jerald Honeycutt,24,Philadelphia 76ers,1999
honeyje98,Jerald Honeycutt,24,Milwaukee Bucks,1999
thomajo98,John Thomas,22,Boston Celtics,1998
thomajo98,John Thomas,22,Toronto Raptors,1998
thomajo98,John Thomas,23,Toronto Raptors,1999
thomajo98,John Thomas,24,Toronto Raptors,2000
thomajo98,John Thomas,29,Minnesota Timberwolves,2005
thomajo98,John Thomas,30,Atlanta Hawks,2006
thomajo98,John Thomas,30,New Jersey Nets,2006
thomajo98,John Thomas,30,Memphis Grizzlies,2006
taylojo98,Johnny Taylor,23,Orlando Magic,1998
taylojo98,Johnny Taylor,24,Denver Nuggets,1999
taylojo98,Johnny Taylor,25,Orlando Magic,2000
taylojo98,Johnny Taylor,25,Denver Nuggets,2000
stewake98,Kebu Stewart,24,Philadelphia 76ers,1998
boothke98,Keith Booth,23,Chicago Bulls,1998
boothke98,Keith Booth,24,Chicago Bulls,1999
closske98,Keith Closs,21,Los Angeles Clippers,1998
closske98,Keith Closs,22,Los Angeles Clippers,1999
closske98,Keith Closs,23,Los Angeles Clippers,2000
hornke98,Keith Van Horn,22,New Jersey Nets,1998
hornke98,Keith Van Horn,23,New Jersey Nets,1999
hornke98,Keith Van Horn,24,New Jersey Nets,2000
hornke98,Keith Van Horn,25,New Jersey Nets,2001
hornke98,Keith Van Horn,26,New Jersey Nets,2002
hornke98,Keith Van Horn,27,Philadelphia 76ers,2003
hornke98,Keith Van Horn,28,New York Knicks,2004
hornke98,Keith Van Horn,28,Milwaukee Bucks,2004
hornke98,Keith Van Horn,29,Milwaukee Bucks,2005
hornke98,Keith Van Horn,29,Dallas Mavericks,2005
hornke98,Keith Van Horn,30,Dallas Mavericks,2006
catoke98,Kelvin Cato,23,Portland Trail Blazers,1998
catoke98,Kelvin Cato,24,Portland Trail Blazers,1999
catoke98,Kelvin Cato,25,Houston Rockets,2000
catoke98,Kelvin Cato,26,Houston Rockets,2001
catoke98,Kelvin Cato,27,Houston Rockets,2002
catoke98,Kelvin Cato,28,Houston Rockets,2003
catoke98,Kelvin Cato,29,Houston Rockets,2004
catoke98,Kelvin Cato,30,Orlando Magic,2005
catoke98,Kelvin Cato,31,Orlando Magic,2006
catoke98,Kelvin Cato,31,Detroit Pistons,2006
catoke98,Kelvin Cato,32,New York Knicks,2007
ollieke98,Kevin Ollie,25,Orlando Magic,1998
ollieke98,Kevin Ollie,25,Dallas Mavericks,1998
ollieke98,Kevin Ollie,26,Sacramento Kings,1999
ollieke98,Kevin Ollie,26,Orlando Magic,1999
ollieke98,Kevin Ollie,27,Philadelphia 76ers,2000
ollieke98,Kevin Ollie,28,Philadelphia 76ers,2001
ollieke98,Kevin Ollie,28,New Jersey Nets,2001
ollieke98,Kevin Ollie,29,Chicago Bulls,2002
ollieke98,Kevin Ollie,29,Indiana Pacers,2002
ollieke98,Kevin Ollie,30,Milwaukee Bucks,2003
ollieke98,Kevin Ollie,30,Seattle SuperSonics,2003
ollieke98,Kevin Ollie,31,Cleveland Cavaliers,2004
ollieke98,Kevin Ollie,32,Philadelphia 76ers,2005
ollieke98,Kevin Ollie,33,Philadelphia 76ers,2006
ollieke98,Kevin Ollie,34,Philadelphia 76ers,2007
ollieke98,Kevin Ollie,35,Philadelphia 76ers,2008
ollieke98,Kevin Ollie,36,Minnesota Timberwolves,2009
ollieke98,Kevin Ollie,37,Oklahoma City Thunder,2010
garriki98,Kiwane Lemorris Garris,23,Denver Nuggets,1998
garriki98,Kiwane Lemorris Garris,25,Orlando Magic,2000
fundela98,Lawrence Funderburke,27,Sacramento Kings,1998
fundela98,Lawrence Funderburke,28,Sacramento Kings,1999
fundela98,Lawrence Funderburke,29,Sacramento Kings,2000
fundela98,Lawrence Funderburke,30,Sacramento Kings,2001
fundela98,Lawrence Funderburke,31,Sacramento Kings,2002
fundela98,Lawrence Funderburke,32,Sacramento Kings,2003
fundela98,Lawrence Funderburke,34,Chicago Bulls,2005
popema98,Mark Pope,25,Indiana Pacers,1998
popema98,Mark Pope,26,Indiana Pacers,1999
popema98,Mark Pope,28,Milwaukee Bucks,2001
popema98,Mark Pope,29,Milwaukee Bucks,2002
popema98,Mark Pope,31,Denver Nuggets,2004
popema98,Mark Pope,32,Denver Nuggets,2005
milicma98,Marko Milič,20,Phoenix Suns,1998
milicma98,Marko Milič,21,Phoenix Suns,1999
tayloma98,Maurice Taylor,21,Los Angeles Clippers,1998
tayloma98,Maurice Taylor,22,Los Angeles Clippers,1999
tayloma98,Maurice Taylor,23,Los Angeles Clippers,2000
tayloma98,Maurice Taylor,24,Houston Rockets,2001
tayloma98,Maurice Taylor,26,Houston Rockets,2003
tayloma98,Maurice Taylor,27,Houston Rockets,2004
tayloma98,Maurice Taylor,28,Houston Rockets,2005
tayloma98,Maurice Taylor,28,New York Knicks,2005
tayloma98,Maurice Taylor,29,New York Knicks,2006
tayloma98,Maurice Taylor,30,Sacramento Kings,2007
mcdonmi98,Michael McDonald,28,Charlotte Hornets (O),1998
