draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP,player_id,rookie_season,rookie_age,Age,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTS_per36,TRB_per36,ORB_per36,DRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,FT_per36,FTA_per36,TS_pct,PTS_per36_league_mean,PTS_per36_league_std,PTS_per36_z,PTS_per36_ratio,TRB_per36_league_mean,TRB_per36_league_std,TRB_per36_z,TRB_per36_ratio,AST_per36_league_mean,AST_per36_league_std,AST_per36_z,AST_per36_ratio,STL_per36_league_mean,STL_per36_league_std,STL_per36_z,STL_per36_ratio,BLK_per36_league_mean,BLK_per36_league_std,BLK_per36_z,BLK_per36_ratio,TOV_per36_league_mean,TOV_per36_league_std,TOV_per36_z,TOV_per36_ratio,PF_per36_league_mean,PF_per36_league_std,PF_per36_z,PF_per36_ratio,TS_pct_league_mean,TS_pct_league_std,TS_pct_z,TS_pct_ratio
1983,35.0,35.0,SAS,Darrell Lockhart,Auburn,1.0,2.0,14.0,4.0,3.0,0.0,1.0,,,7.0,2.0,1.5,0.0,0.0,-0.048,-4.9,0.0,lockhda84,1984.0,23.0,23.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,4.0,10.285714285714285,7.7142857142857135,0.0,7.7142857142857135,0.0,0.0,0.0,5.142857142857142,12.857142857142858,5.142857142857142,5.142857142857142,0.0,0.0,0.0,0.0,1.0,16.376569275299,4.90394600235924,-1.242031414427171,0.6280750328598045,6.395264048932336,2.917411606642069,0.4521205243546582,1.2062497584558034,3.901471246791546,2.432311475975486,-1.6040179415043252,0.0,1.2695844028179784,0.5642261621544656,-2.25013387888669,0.0,0.7882999290044236,0.8013625005697135,-0.9836995472635626,0.0,2.6263033149472994,0.6458630212027276,3.8964203635989416,1.95821141967387,3.832109660859593,1.1861693183841246,7.608553902387004,3.35510828107639,0.5413032877843749,0.0456550353254342,10.047012535331175,1.847393176001444
1983,36.0,36.0,SEA,Scooter McCray,Louisville,3.0,47.0,892.0,224.0,190.0,74.0,0.423,,0.611,11.6,2.9,2.5,1.0,0.4,0.023,-2.9,-0.2,mccrasc84,1984.0,23.0,23.0,520.0,47.0,121.0,0.0,0.0,35.0,50.0,45.0,70.0,115.0,44.0,11.0,19.0,34.0,73.0,129.0,8.930769230769231,7.961538461538462,3.1153846153846154,4.846153846153846,3.0461538461538464,0.7615384615384616,1.3153846153846154,2.353846153846154,5.053846153846154,3.253846153846154,8.376923076923077,0.0,0.0,2.423076923076923,3.4615384615384617,0.451048951048951,16.376569275299,4.90394600235924,-1.5183283096811566,0.5453382256465419,6.395264048932336,2.917411606642069,0.536871248828993,1.2449116096883617,3.901471246791546,2.432311475975486,-0.3516479731670353,0.7807705487151578,1.2695844028179784,0.5642261621544656,-0.900429606701632,0.5998328743233972,0.7882999290044236,0.8013625005697135,0.6577356514754196,1.6686346997974093,2.6263033149472994,0.6458630212027276,-0.421849760950511,0.8962583036199637,3.832109660859593,1.1861693183841246,1.029984905233334,1.3188156397154118,0.5413032877843749,0.0456550353254342,-1.9768758493358027,0.8332647542104415
1983,38.0,38.0,KCK,Chris McNealy,San Jose State,3.0,30.0,1864.0,466.0,494.0,110.0,0.456,,0.658,17.3,4.3,4.6,1.0,2.6,0.066,-1.9,0.0,mcneach86,1986.0,24.0,24.0,627.0,70.0,144.0,0.0,0.0,31.0,47.0,62.0,141.0,203.0,41.0,38.0,12.0,35.0,88.0,171.0,9.818181818181817,11.655502392344497,3.5598086124401918,8.095693779904307,2.354066985645933,2.1818181818181817,0.6889952153110047,2.0095693779904304,5.052631578947368,4.019138755980861,8.267942583732058,0.0,0.0,1.7799043062200957,2.6985645933014357,0.5191887296575176,16.42456106586418,4.618105764622819,-1.430538749954752,0.5977743806248397,6.488430684711008,2.9889688751332883,1.728713788430825,1.7963515307035491,3.889783135481274,2.5473442977710383,-0.6028694869315917,0.6051923471447385,1.31491282553735,0.6019223101101919,1.440227985771337,1.6592873226607732,0.7811059303129183,0.9155342334458938,-0.1006087065201556,0.8820765386264406,2.618803089816378,0.7184200836418697,-0.8480187646447379,0.7673617714157099,3.756016481353501,1.1987215170139238,1.0816649899000743,1.3452101725407302,0.540175773885847,0.0460399534171699,-0.4558441673075757,0.9611477499678382
1983,39.0,39.0,POR,Granville Waiters,Ohio State,5.0,78.0,2547.0,606.0,540.0,121.0,0.458,0.0,0.559,10.2,2.4,2.2,0.5,1.9,0.036,-3.3,-0.8,waitegr84,1984.0,23.0,23.0,1040.0,123.0,238.0,0.0,1.0,31.0,51.0,64.0,163.0,227.0,60.0,24.0,85.0,65.0,164.0,277.0,9.58846153846154,7.857692307692307,2.2153846153846155,5.642307692307693,2.076923076923077,0.8307692307692308,2.9423076923076925,2.25,5.676923076923076,4.257692307692308,8.238461538461538,0.0,0.0346153846153846,1.073076923076923,1.765384615384615,0.5317923514053141,16.376569275299,4.90394600235924,-1.38421339337174,0.5854987926515197,6.395264048932336,2.917411606642069,0.5012759445497723,1.228673632170687,3.901471246791546,2.432311475975486,-0.7501293267289003,0.5323435559421531,1.2695844028179784,0.5642261621544656,-0.7777292183211723,0.6543631356255242,0.7882999290044236,0.8013625005697135,2.687931818336793,3.7324723548099943,2.6263033149472994,0.6458630212027276,-0.582636414524161,0.8567174961073183,3.832109660859593,1.1861693183841246,1.5552698821923718,1.4814093487214213,0.5413032877843749,0.0456550353254342,-0.208321739568609,0.9824295610359391
1983,40.0,40.0,IND,Jim Thomas,Indiana,4.0,72.0,3361.0,1355.0,418.0,377.0,0.471,0.17,0.763,20.9,8.4,2.6,2.3,4.9,0.071,-1.4,0.5,thomaji84,1984.0,23.0,23.0,1219.0,187.0,403.0,1.0,11.0,80.0,110.0,59.0,90.0,149.0,130.0,60.0,6.0,69.0,115.0,455.0,13.43724364232978,4.400328137817883,1.7424118129614437,2.65791632485644,3.8392124692370793,1.7719442165709598,0.1771944216570959,2.037735849056604,3.39622641509434,5.522559474979492,11.901558654634949,0.029532403609516,0.324856439704676,2.36259228876128,3.24856439704676,0.5039875941515286,16.376569275299,4.90394600235924,-0.5993796896530144,0.8205163985473657,6.395264048932336,2.917411606642069,-0.6838033778204567,0.6880604309922904,3.901471246791546,2.432311475975486,-0.0255965480446939,0.9840422308364656,1.2695844028179784,0.5642261621544656,0.8903518614499352,1.3956883942792149,0.7882999290044236,0.8013625005697135,-0.7625831092830944,0.2247804612653994,2.6263033149472994,0.6458630212027276,-0.9112883793759612,0.7758950908141751,3.832109660859593,1.1861693183841246,-0.36747135422373,0.8862550176428201,0.5413032877843749,0.0456550353254342,-0.8173401546369599,0.9310632422249192
1983,42.0,42.0,MIL,Mike Davis,Alabama,,8.0,,,,,,,,,,,,,,,,davismi83,1983.0,26.0,26.0,28.0,4.0,10.0,0.0,0.0,6.0,10.0,3.0,7.0,10.0,0.0,0.0,4.0,0.0,4.0,14.0,18.0,12.857142857142858,3.8571428571428568,9.0,0.0,0.0,5.142857142857142,0.0,5.142857142857142,5.142857142857142,12.857142857142858,0.0,0.0,7.7142857142857135,12.857142857142858,0.4861111111111111,16.179470914284963,4.685031768030503,0.3885841496610284,1.1125209282404704,6.626319542573158,3.011549291804142,2.068976035533183,1.940314344114791,3.881705988634325,2.170653078794428,-1.7882664100291,0.0,1.3355323886728234,0.5746300803696579,-2.324160245516001,0.0,0.833920282785684,0.8824382061845711,4.882989913483188,6.167084850937542,2.8190285366803307,0.7183973558710203,-3.924051938167843,0.0,3.828079953452357,1.1636035202632768,1.1299185388398485,1.3434560420346116,0.5284769902228119,0.0464016080883743,-0.913026096660546,0.9198340137877358
1983,43.0,43.0,GSW,Pace Mannion,Utah,6.0,57.0,2125.0,660.0,259.0,231.0,0.413,0.203,0.663,9.8,3.1,1.2,1.1,1.7,0.038,-2.0,0.0,mannipa84,1984.0,23.0,23.0,469.0,50.0,126.0,3.0,13.0,18.0,23.0,23.0,36.0,59.0,47.0,25.0,2.0,23.0,63.0,121.0,9.287846481876333,4.528784648187633,1.7654584221748402,2.763326226012793,3.6076759061833688,1.9189765458422172,0.1535181236673773,1.7654584221748402,4.835820895522388,3.837953091684435,9.671641791044776,0.2302771855010661,0.9978678038379531,1.3816631130063968,1.7654584221748402,0.4444607699089039,16.376569275299,4.90394600235924,-1.4455140391049073,0.5671423804181818,6.395264048932336,2.917411606642069,-0.639772391559453,0.7081466243670886,3.901471246791546,2.432311475975486,-0.12078853531304,0.924696269170307,1.2695844028179784,0.5642261621544656,1.1509429845375692,1.5114997802295331,0.7882999290044236,0.8013625005697135,-0.7921281628298805,0.1947458296251044,2.6263033149472994,0.6458630212027276,-1.332859854972641,0.6722218306343137,3.832109660859593,1.1861693183841246,0.8461787192659092,1.261921323628732,0.5413032877843749,0.0456550353254342,-2.1211793438591533,0.821093793330057
1983,46.0,46.0,SAS,Kevin Williams,St. John's,5.0,19.0,2947.0,1268.0,356.0,319.0,0.435,0.077,0.805,11.3,4.9,1.4,1.2,2.6,0.042,-3.5,-1.1,willike84,1984.0,22.0,22.0,200.0,25.0,58.0,0.0,1.0,25.0,32.0,4.0,9.0,13.0,43.0,8.0,4.0,22.0,42.0,75.0,13.5,2.34,0.72,1.62,7.74,1.44,0.72,3.96,7.56,4.5,10.44,0.0,0.18,4.5,5.76,0.5202552719200888,16.376569275299,4.90394600235924,-0.5865825753209991,0.8243484806284934,6.395264048932336,2.917411606642069,-1.3900212228194744,0.3658957600649271,3.901471246791546,2.432311475975486,1.578140296225425,1.9838669851444235,1.2695844028179784,0.5642261621544656,0.3020341994268739,1.1342294350842417,0.7882999290044236,0.8013625005697135,-0.0852297542695934,0.9133579409417396,2.6263033149472994,0.6458630212027276,2.06498381432194,1.50782279314888,3.832109660859593,1.1861693183841246,3.1427978125574656,1.9728036692729172,0.5413032877843749,0.0456550353254342,-0.461022879825926,0.9611160391239478
1983,48.0,48.0,HOU,Craig Ehlo,Washington State,14.0,7.0,21071.0,7492.0,3139.0,2456.0,0.453,0.369,0.689,24.1,8.6,3.6,2.8,41.2,0.094,0.6,14.1,ehlocr84,1984.0,22.0,22.0,63.0,11.0,27.0,0.0,0.0,1.0,1.0,4.0,5.0,9.0,6.0,3.0,0.0,3.0,13.0,23.0,13.142857142857142,5.142857142857142,2.2857142857142856,2.8571428571428568,3.4285714285714284,1.7142857142857142,0.0,1.7142857142857142,7.428571428571428,6.285714285714286,15.428571428571429,0.0,0.0,0.5714285714285714,0.5714285714285714,0.4190962099125364,16.376569275299,4.90394600235924,-0.6594102241105738,0.8025403197653058,6.395264048932336,2.917411606642069,-0.4292870101784196,0.8041665056372023,3.901471246791546,2.432311475975486,-0.1944240377480683,0.8787893621902207,1.2695844028179784,0.5642261621544656,0.7881614524389813,1.3502731370050496,0.7882999290044236,0.8013625005697135,-0.9836995472635626,0.0,2.6263033149472994,0.6458630212027276,-1.412091373435847,0.65273713989129,3.832109660859593,1.1861693183841246,3.031996960274748,1.9385070068441363,0.5413032877843749,0.0456550353254342,-2.6767491690836005,0.7742354782804886
1983,50.0,50.0,CLE,Paul Thompson,Tulane,3.0,82.0,3105.0,1374.0,533.0,224.0,0.432,0.21,0.792,20.2,8.9,3.5,1.5,4.9,0.076,-0.1,1.5,thomppa84,1984.0,22.0,22.0,1731.0,309.0,662.0,9.0,39.0,115.0,149.0,120.0,192.0,312.0,122.0,70.0,37.0,73.0,192.0,742.0,15.4315424610052,6.488734835355286,2.495667244367417,3.993067590987868,2.537261698440208,1.4558058925476605,0.7694974003466205,1.5181975736568458,3.993067590987868,6.4263431542461005,13.767764298093589,0.1871750433275563,0.8110918544194108,2.3916811091854417,3.098786828422877,0.5099235801858266,16.376569275299,4.90394600235924,-0.1927074265987345,0.942293968998794,6.395264048932336,2.917411606642069,0.0320389437713025,1.014615625829954,3.901471246791546,2.432311475975486,-0.5608695933172859,0.6503345886572345,1.2695844028179784,0.5642261621544656,0.330047598322286,1.1466790938171134,0.7882999290044236,0.8013625005697135,-0.0234632000429715,0.9761480015841818,2.6263033149472994,0.6458630212027276,-1.715697763942169,0.578073966177555,3.832109660859593,1.1861693183841246,0.1356955770425273,1.0420024332216449,0.5413032877843749,0.0456550353254342,-0.6873219432395611,0.9420293423175212
1983,53.0,53.0,GSW,Michael Holton,UCLA,6.0,74.0,5836.0,2016.0,459.0,977.0,0.441,0.257,0.807,18.0,6.2,1.4,3.0,4.8,0.039,-2.8,-1.2,holtomi85,1985.0,23.0,23.0,1761.0,257.0,576.0,14.0,45.0,96.0,118.0,30.0,102.0,132.0,198.0,59.0,6.0,123.0,141.0,624.0,12.756388415672912,2.698466780238501,0.6132879045996593,2.085178875638842,4.047700170357752,1.2061328790459966,0.1226575809199318,2.514480408858603,2.8824531516183987,5.253833049403748,11.775127768313457,0.2862010221465076,0.9199318568994888,1.9625212947189097,2.4122657580919933,0.4968785832590139,16.543917010384607,4.890780627151747,-0.7744220981175852,0.7710621618608057,6.4753624579304505,2.9436013484707466,-1.283086678722346,0.4167282986504729,3.940575875690072,2.51344485385952,0.0426205072704044,1.0271849338896235,1.2850216046084015,0.5916690417512557,-0.1333325220614983,0.9386090278330804,0.7884449698669697,0.8443436509046449,-0.7885265534166109,0.1555689814859586,2.6286210348836447,0.6565650015902,-0.1738451269083691,0.9565777552144962,3.715137621682695,1.1948531069560269,-0.6968927521020711,0.775867126643037,0.5418669368554172,0.0452952507071242,-0.9932245189963668,0.916975274672632
1983,54.0,54.0,UTA,Bob Hansen,Iowa,9.0,55.0,11104.0,3952.0,1282.0,947.0,0.468,0.323,0.662,19.3,6.9,2.2,1.6,15.4,0.066,-2.4,-1.2,hansebo84,1984.0,23.0,23.0,419.0,65.0,145.0,0.0,8.0,18.0,28.0,13.0,35.0,48.0,44.0,15.0,4.0,35.0,62.0,148.0,12.71599045346062,4.124105011933175,1.116945107398568,3.007159904534606,3.780429594272076,1.288782816229117,0.3436754176610979,3.007159904534606,5.326968973747016,5.58472553699284,12.458233890214798,0.0,0.6873508353221958,1.5465393794749402,2.405727923627685,0.4703788456648868,16.376569275299,4.90394600235924,-0.7464557766495212,0.7764746229627177,6.395264048932336,2.917411606642069,-0.7784842672965361,0.6448686059525061,3.901471246791546,2.432311475975486,-0.0497640428518415,0.9689753826536563,1.2695844028179784,0.5642261621544656,0.0340260957376216,1.0151218094429373,0.7882999290044236,0.8013625005697135,-0.5548356842592813,0.4359703775378233,2.6263033149472994,0.6458630212027276,0.5896863221524505,1.1450162239143156,3.832109660859593,1.1861693183841246,1.2602410884508597,1.3900878224221034,0.5413032877843749,0.0456550353254342,-1.5534856476165366,0.8689746696167484
1983,57.0,57.0,WSB,Darren Daye,UCLA,5.0,75.0,5208.0,2225.0,844.0,672.0,0.491,0.118,0.681,15.9,6.8,2.6,2.0,9.3,0.086,-0.3,2.2,dayeda84,1984.0,23.0,23.0,1174.0,180.0,408.0,0.0,6.0,95.0,133.0,90.0,98.0,188.0,176.0,38.0,12.0,96.0,154.0,455.0,13.95229982964225,5.764906303236797,2.7597955706984667,3.00511073253833,5.396933560477002,1.1652470187393529,0.3679727427597955,2.943781942078364,4.722316865417376,5.519591141396933,12.511073253833048,0.0,0.1839863713798977,2.913117546848381,4.078364565587735,0.4876532624539141,16.376569275299,4.90394600235924,-0.4943507625268424,0.8519671974695391,6.395264048932336,2.917411606642069,-0.2160674703084074,0.9014336638999644,3.901471246791546,2.432311475975486,0.6148317468615718,1.3833072754067532,1.2695844028179784,0.5642261621544656,-0.1849212090418127,0.9178176859710644,0.7882999290044236,0.8013625005697135,-0.5245156666874284,0.4667928147913491,2.6263033149472994,0.6458630212027276,0.4915572136950267,1.120884219779251,3.832109660859593,1.1861693183841246,0.750489150883181,1.2323021216355532,0.5413032877843749,0.0456550353254342,-1.1751173763865777,0.9008873093122022
1983,58.0,58.0,ATL,John Pinone,Villanova,1.0,7.0,65.0,20.0,10.0,3.0,0.538,,0.6,9.3,2.9,1.4,0.4,0.1,0.04,-3.8,0.0,pinonjo84,1984.0,22.0,22.0,65.0,7.0,13.0,0.0,0.0,6.0,10.0,0.0,10.0,10.0,3.0,2.0,1.0,5.0,11.0,20.0,11.076923076923077,5.538461538461538,0.0,5.538461538461538,1.6615384615384616,1.1076923076923078,0.5538461538461539,2.769230769230769,6.092307692307693,3.876923076923077,7.2,0.0,0.0,3.3230769230769237,5.538461538461538,0.574712643678161,16.376569275299,4.90394600235924,-1.080690161724113,0.6763884969259434,6.395264048932336,2.917411606642069,-0.2936858510194844,0.8660254676092949,3.901471246791546,2.432311475975486,-0.9209070496839852,0.4258748447537224,1.2695844028179784,0.5642261621544656,-0.2869276647993329,0.8724841808340321,0.7882999290044236,0.8013625005697135,-0.2925689372682016,0.7025830314936461,2.6263033149472994,0.6458630212027276,0.2212968533440882,1.0544215336705456,3.832109660859593,1.1861693183841246,1.905459866831732,1.5898051547254282,0.5413032877843749,0.0456550353254342,0.7317781194481726,1.061720216092784
1983,59.0,59.0,NJN,Bruce Kuczenski,UConn,1.0,15.0,119.0,28.0,23.0,8.0,0.27,,0.667,7.9,1.9,1.5,0.5,-0.4,-0.152,-6.0,-0.3,kuczebr84,1984.0,22.0,22.0,119.0,10.0,37.0,0.0,0.0,8.0,12.0,7.0,16.0,23.0,8.0,1.0,1.0,15.0,18.0,28.0,8.470588235294118,6.957983193277311,2.117647058823529,4.840336134453781,2.4201680672268906,0.3025210084033613,0.3025210084033613,4.53781512605042,5.445378151260504,3.025210084033614,11.193277310924367,0.0,0.0,2.4201680672268906,3.630252100840336,0.3311258278145695,16.376569275299,4.90394600235924,-1.612167229451832,0.5172382623551331,6.395264048932336,2.917411606642069,0.1928830141978709,1.0879899782150386,3.901471246791546,2.432311475975486,-0.6090104800293205,0.6203219027225088,1.2695844028179784,0.5642261621544656,-1.713964114535101,0.238283494765597,0.7882999290044236,0.8013625005697135,-0.606191230879542,0.3837638407318234,2.6263033149472994,0.6458630212027276,2.95962417471045,1.727833605594591,3.832109660859593,1.1861693183841246,1.360065941174914,1.4209870366911768,0.5413032877843749,0.0456550353254342,-4.603598671463879,0.6117195947024648
1983,62.0,62.0,POR,Tom Piotrowski,La Salle,1.0,18.0,78.0,30.0,16.0,5.0,0.462,,1.0,4.3,1.7,0.9,0.3,0.1,0.07,-4.6,-0.1,piotrto84,1984.0,23.0,23.0,78.0,12.0,26.0,0.0,0.0,6.0,6.0,6.0,10.0,16.0,5.0,1.0,3.0,6.0,22.0,30.0,13.846153846153848,7.384615384615384,2.769230769230769,4.615384615384615,2.3076923076923075,0.4615384615384615,1.3846153846153846,2.769230769230769,10.153846153846152,5.538461538461538,12.0,0.0,0.0,2.769230769230769,2.769230769230769,0.5237430167597765,16.376569275299,4.90394600235924,-0.5159957772634113,0.8454856211574292,6.395264048932336,2.917411606642069,0.3391195583888791,1.1547006234790598,3.901471246791546,2.432311475975486,-0.6552528139760755,0.5914928399357255,1.2695844028179784,0.5642261621544656,-1.432131289683625,0.3635350753475133,0.7882999290044236,0.8013625005697135,0.7441269777248397,1.756457578734115,2.6263033149472994,0.6458630212027276,0.2212968533440882,1.0544215336705456,3.832109660859593,1.1861693183841246,5.329539716638795,2.649675257875713,0.5413032877843749,0.0456550353254342,-0.3846294477581007,0.9675592751404212
1983,73.0,73.0,CLE,Dwight Jones,Cincinnati,,74.0,,,,,,,,,,,,,,,,jonesdw74,1974.0,21.0,21.0,1448.0,238.0,502.0,0.0,0.0,116.0,156.0,145.0,309.0,454.0,86.0,29.0,64.0,165.0,197.0,592.0,14.718232044198896,11.28729281767956,3.604972375690608,7.68232044198895,2.138121546961326,0.7209944751381215,1.591160220994475,2.3990306946688205,4.897790055248619,5.917127071823204,12.480662983425413,0.0,0.0,2.883977900552486,3.878453038674033,0.5187158278424225,15.797302848977404,4.173807971915141,-0.2585338884872989,0.931692718998018,7.205144235062964,3.4877555518661465,1.170422789645454,1.5665602865729338,3.679842815039743,1.6510701249525312,-0.9337709191017806,0.5810361079072976,1.2997767259087256,0.5428673231440225,-1.0661578365383642,0.5547064051589673,0.7026167723497365,0.8062240331262231,1.1021048891327547,2.2646203216487617,2.9530630961115185,0.7047192471637306,-0.7861746414228094,0.812387211715108,3.5575600607305526,1.0205423060687926,1.3132527544896546,1.3767272995084296,0.5020736832845198,0.0387204025736312,0.4298029837436672,1.033146817114634
1983,75.0,75.0,CHI,Ron Crevier,Boston College,1.0,3.0,4.0,0.0,1.0,0.0,0.0,,0.0,1.3,0.0,0.3,0.0,-0.1,-0.795,-42.2,0.0,creviro86,1986.0,27.0,27.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,18.0,0.0,16.42456106586418,4.618105764622819,-3.5565580138257498,0.0,6.488430684711008,2.9889688751332883,0.8402795145121719,1.3870842484619772,3.889783135481274,2.5473442977710383,-1.5269954434054671,0.0,1.31491282553735,0.6019223101101919,-2.1845224931048546,0.0,0.7811059303129183,0.9155342334458938,-0.8531695503869764,0.0,2.618803089816378,0.7184200836418697,-3.645225334655098,0.0,3.756016481353501,1.1987215170139238,11.882646066226446,4.792311239676351,0.540175773885847,0.0460399534171699,-11.73276108668685,0.0
1983,77.0,77.0,GSW,Peter Thibeaux,Saint Mary's,2.0,51.0,992.0,462.0,144.0,45.0,0.453,0.286,0.626,10.7,5.0,1.5,0.5,0.1,0.005,-5.2,-0.8,thibepe85,1985.0,23.0,23.0,461.0,94.0,195.0,0.0,2.0,43.0,67.0,29.0,40.0,69.0,17.0,11.0,17.0,34.0,85.0,231.0,18.039045553145336,5.388286334056399,2.2646420824295013,3.123644251626898,1.3275488069414316,0.8590021691973969,1.3275488069414316,2.6550976138828637,6.637744034707159,7.34056399132321,15.227765726681127,0.0,0.1561822125813449,3.3579175704989157,5.232104121475055,0.5145224518888097,16.543917010384607,4.890780627151747,0.3057034565116958,1.0903733101309827,6.4753624579304505,2.9436013484707466,-0.3693014084392937,0.8321211930704054,3.940575875690072,2.51344485385952,-1.0396198129177996,0.3368920809598551,1.2850216046084015,0.5916690417512557,-0.720029958217939,0.668472939378455,0.7884449698669697,0.8443436509046449,0.6384886491381281,1.6837558202260106,2.6286210348836447,0.6565650015902,0.0403259067039702,1.0100724214893877,3.715137621682695,1.1948531069560269,2.445996412454424,1.7866751411757205,0.5418669368554172,0.0452952507071242,-0.6036943065712321,0.9495365317446862
1983,82.0,82.0,NYK,Mark Jones,St. Bonaventure,1.0,6.0,16.0,7.0,2.0,5.0,0.5,0.0,0.5,2.7,1.2,0.3,0.8,0.0,0.07,-4.0,0.0,jonesma84,1984.0,22.0,22.0,16.0,3.0,6.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,7.0,15.75,4.5,4.5,0.0,11.25,0.0,0.0,4.5,4.5,6.75,13.5,0.0,2.25,2.25,4.5,0.5087209302325582,16.376569275299,4.90394600235924,-0.127768387946679,0.9617398940665756,6.395264048932336,2.917411606642069,-0.6496388938116889,0.7036456924325522,3.901471246791546,2.432311475975486,3.021212055195893,2.883527594686662,1.2695844028179784,0.5642261621544656,-2.25013387888669,0.0,0.7882999290044236,0.8013625005697135,-0.9836995472635626,0.0,2.6263033149472994,0.6458630212027276,2.9010744129049195,1.7134349922146366,3.832109660859593,1.1861693183841246,0.5630649257141889,1.1742878983767366,0.5413032877843749,0.0456550353254342,-0.713664053035246,0.9398075750007346
1983,90.0,90.0,SAS,Brant Weidner,William & Mary,1.0,8.0,38.0,8.0,11.0,0.0,0.222,,1.0,4.8,1.0,1.4,0.0,0.0,-0.014,-4.9,-0.1,weidnbr84,1984.0,23.0,23.0,38.0,2.0,9.0,0.0,0.0,4.0,4.0,4.0,7.0,11.0,0.0,0.0,2.0,2.0,5.0,8.0,7.578947368421052,10.421052631578949,3.789473684210526,6.63157894736842,0.0,0.0,1.894736842105263,1.894736842105263,4.7368421052631575,1.894736842105263,8.526315789473683,0.0,0.0,3.789473684210526,3.789473684210526,0.3717472118959108,16.376569275299,4.90394600235924,-1.7939883315692098,0.4627921294756454,6.395264048932336,2.917411606642069,1.37991792912632,1.6294952877385418,3.901471246791546,2.432311475975486,-1.6040179415043252,0.0,1.2695844028179784,0.5642261621544656,-2.25013387888669,0.0,0.7882999290044236,0.8013625005697135,1.3806946448258297,2.403573528794052,2.6263033149472994,0.6458630212027276,-1.1326960188550683,0.7214463125114259,3.832109660859593,1.1861693183841246,0.7627346537980335,1.236092524607091,0.5413032877843749,0.0456550353254342,-3.71385269291436,0.6867632624540685
1983,91.0,91.0,BOS,Carlos Clark,Ole Miss,2.0,31.0,689.0,223.0,86.0,65.0,0.407,0.0,0.803,7.4,2.4,0.9,0.7,0.6,0.044,-2.3,0.0,clarkca84,1984.0,23.0,23.0,127.0,19.0,52.0,0.0,2.0,16.0,18.0,7.0,10.0,17.0,17.0,8.0,1.0,12.0,13.0,54.0,15.30708661417323,4.818897637795276,1.984251968503937,2.8346456692913384,4.818897637795276,2.267716535433071,0.2834645669291338,3.4015748031496065,3.68503937007874,5.385826771653544,14.74015748031496,0.0,0.5669291338582677,4.535433070866142,5.102362204724409,0.4506008010680907,16.376569275299,4.90394600235924,-0.2180861413668205,0.9346943402401816,6.395264048932336,2.917411606642069,-0.5403304790959724,0.7535103478017882,3.901471246791546,2.432311475975486,0.3771829389719888,1.2351488279602711,1.2695844028179784,0.5642261621544656,1.7690284491661667,1.7861880867468374,0.7882999290044236,0.8013625005697135,-0.629971282305307,0.359589740528244,2.6263033149472994,0.6458630212027276,1.200365190065526,1.2951949547449222,3.832109660859593,1.1861693183841246,-0.1239876032042382,0.9616215860722882,0.5413032877843749,0.0456550353254342,-1.9866918527112427,0.8324368449939751
1983,97.0,97.0,SDC,Manute Bol,,10.0,80.0,11698.0,1599.0,2647.0,171.0,0.407,0.21,0.561,18.7,2.6,4.2,0.3,12.3,0.051,-0.5,4.5,bolma86,1986.0,23.0,23.0,2090.0,128.0,278.0,0.0,1.0,42.0,86.0,123.0,354.0,477.0,23.0,28.0,397.0,65.0,255.0,298.0,5.133014354066985,8.216267942583732,2.11866028708134,6.097607655502393,0.3961722488038277,0.4822966507177033,6.8382775119617225,1.1196172248803828,4.392344497607655,2.204784688995215,4.788516746411483,0.0,0.0172248803827751,0.723444976076555,1.4813397129186603,0.4717578520770009,16.42456106586418,4.618105764622819,-2.4450602232405614,0.3125206410986004,6.488430684711008,2.9889688751332883,0.5780713450205044,1.2662950938112212,3.889783135481274,2.5473442977710383,-1.3714718068281564,0.101849443787773,1.31491282553735,0.6019223101101919,-1.3832618609322227,0.3667898292197499,0.7811059303129183,0.9155342334458938,6.61599682499122,8.754609645867424,2.618803089816378,0.7184200836418697,-2.0867816742207546,0.4275301297887527,3.756016481353501,1.1987215170139238,0.5308389039676873,1.1694156613564302,0.540175773885847,0.0460399534171699,-1.486055409068476,0.8733413730929286
