Jalen Suggs,20,Orlando Magic,44593
James Bouknight,21,Charlotte Hornets,44593
James Ennis III,31,Los Angeles Clippers,44593
James Ennis III,31,Brooklyn Nets,44593
James Ennis III,31,Denver Nuggets,44593
James Harden,32,Brooklyn Nets,44593
James Harden,32,Philadelphia 76ers,44593
James Johnson,34,Brooklyn Nets,44593
Jamorko Pickett,24,Detroit Pistons,44593
JaMychal Green,31,Denver Nuggets,44593
JaQuori McLaughlin,24,Dallas Mavericks,44593
Jared Butler,21,Utah Jazz,44593
Jared Harper,24,New Orleans Pelicans,44593
Jaren Jackson Jr.,22,Memphis Grizzlies,44593
Jarred Vanderbilt,22,Minnesota Timberwolves,44593
Jarrett Allen,23,Cleveland Cavaliers,44593
Jarrett Culver,22,Memphis Grizzlies,44593
Jarron Cumberland,24,Portland Trail Blazers,44593
JaVale McGee,34,Phoenix Suns,44593
Javin DeLaurier,23,Milwaukee Bucks,44593
Javonte Green,28,Chicago Bulls,44593
Javonte Smart,22,Milwaukee Bucks,44593
Javonte Smart,22,Miami Heat,44593
Jaxson Hayes,21,New Orleans Pelicans,44593
Jay Huff,23,Los Angeles Lakers,44593
Jay Scrubb,21,Los Angeles Clippers,44593
Jaylen Brown,25,Boston Celtics,44593
Jaylen Hoard,22,Oklahoma City Thunder,44593
Jaylen Morris,26,San Antonio Spurs,44593
Jaylen Nowell,22,Minnesota Timberwolves,44593
Jaysean Paige,27,Detroit Pistons,44593
Jayson Tatum,23,Boston Celtics,44593
Jeff Dowtin,24,Orlando Magic,44593
Jeff Dowtin,24,Golden State Warriors,44593
Jeff Dowtin,24,Milwaukee Bucks,44593
Jeff Green,35,Denver Nuggets,44593
Jemerrio Jones,26,Los Angeles Lakers,44593
Jerami Grant,27,Detroit Pistons,44593
Jeremiah Robinson-Earl,21,Oklahoma City Thunder,44593
Jeremy Lamb,29,Indiana Pacers,44593
Jeremy Lamb,29,Sacramento Kings,44593
Jericho Sims,23,New York Knicks,44593
Jevon Carter,26,Brooklyn Nets,44593
Jevon Carter,26,Milwaukee Bucks,44593
Jimmy Butler,32,Miami Heat,44593
Jock Landale,26,San Antonio Spurs,44593
Joe Harris,30,Brooklyn Nets,44593
Joe Ingles,34,Utah Jazz,44593
Joe Johnson,40,Boston Celtics,44593
Joe Wieskamp,22,San Antonio Spurs,44593
Joel Ayayi,21,Washington Wizards,44593
Joel Embiid,27,Philadelphia 76ers,44593
John Collins,24,Atlanta Hawks,44593
John Konchar,25,Memphis Grizzlies,44593
Jon Teske,24,Memphis Grizzlies,44593
Jonas Valančiūnas,29,New Orleans Pelicans,44593
Jonathan Kuminga,19,Golden State Warriors,44593
Jordan Bell,27,Chicago Bulls,44593
Jordan Clarkson,29,Utah Jazz,44593
Jordan Goodwin,23,Washington Wizards,44593
Jordan McLaughlin,25,Minnesota Timberwolves,44593
Jordan Nwora,23,Milwaukee Bucks,44593
Jordan Poole,22,Golden State Warriors,44593
Jordan Schakel,23,Washington Wizards,44593
Jose Alvarado,23,New Orleans Pelicans,44593
Josh Christopher,20,Houston Rockets,44593
Josh Giddey,19,Oklahoma City Thunder,44593
Josh Green,21,Dallas Mavericks,44593
Josh Hart,26,New Orleans Pelicans,44593
Josh Hart,26,Portland Trail Blazers,44593
Josh Jackson,24,Detroit Pistons,44593
Josh Jackson,24,Sacramento Kings,44593
Josh Okogie,23,Minnesota Timberwolves,44593
Josh Richardson,28,Boston Celtics,44593
Josh Richardson,28,San Antonio Spurs,44593
Joshua Primo,19,San Antonio Spurs,44593
Jrue Holiday,31,Milwaukee Bucks,44593
JT Thor,19,Charlotte Hornets,44593
Juan Toscano-Anderson,28,Golden State Warriors,44593
Juancho Hernangómez,26,Utah Jazz,44593
Juancho Hernangómez,26,Boston Celtics,44593
Juancho Hernangómez,26,San Antonio Spurs,44593
Julius Randle,27,New York Knicks,44593
Justin Anderson,28,Indiana Pacers,44593
Justin Anderson,28,Cleveland Cavaliers,44593
Justin Champagnie,20,Toronto Raptors,44593
Justin Holiday,32,Indiana Pacers,44593
Justin Holiday,32,Sacramento Kings,44593
Justin Jackson,26,Phoenix Suns,44593
Justin Jackson,26,Boston Celtics,44593
Justin Robinson,24,Milwaukee Bucks,44593
Justin Robinson,24,Detroit Pistons,44593
Justin Robinson,24,Sacramento Kings,44593
Justise Winslow,25,Los Angeles Clippers,44593
Justise Winslow,25,Portland Trail Blazers,44593
Jusuf Nurkić,27,Portland Trail Blazers,44593
Juwan Morgan,24,Toronto Raptors,44593
Juwan Morgan,24,Boston Celtics,44593
Kai Jones,21,Charlotte Hornets,44593
Karl-Anthony Towns,26,Minnesota Timberwolves,44593
Keifer Sykes,28,Indiana Pacers,44593
Keita Bates-Diop,26,San Antonio Spurs,44593
Kelan Martin,26,Indiana Pacers,44593
Kelan Martin,26,Boston Celtics,44593
Keldon Johnson,22,San Antonio Spurs,44593
Keljin Blevins,26,Portland Trail Blazers,44593
Kelly Olynyk,30,Detroit Pistons,44593
Kelly Oubre Jr.,26,Charlotte Hornets,44593
Kemba Walker,31,New York Knicks,44593
Kenrich Williams,27,Oklahoma City Thunder,44593
Kent Bazemore,32,Los Angeles Lakers,44593
Kentavious Caldwell-Pope,28,Washington Wizards,44593
Kenyon Martin Jr.,21,Houston Rockets,44593
Keon Johnson,19,Portland Trail Blazers,44593
Keon Johnson,19,Los Angeles Clippers,44593
Kessler Edwards,21,Brooklyn Nets,44593
Kevin Durant,33,Brooklyn Nets,44593
Kevin Huerter,23,Atlanta Hawks,44593
Kevin Knox,22,Atlanta Hawks,44593
Kevin Knox,22,New York Knicks,44593
Kevin Love,33,Cleveland Cavaliers,44593
Kevin Pangos,29,Cleveland Cavaliers,44593
Kevin Porter Jr.,21,Houston Rockets,44593
Kevon Looney,25,Golden State Warriors,44593
Khem Birch,29,Toronto Raptors,44593
Khris Middleton,30,Milwaukee Bucks,44593
Killian Hayes,20,Detroit Pistons,44593
Killian Tillie,23,Memphis Grizzlies,44593
Kira Lewis Jr.,20,New Orleans Pelicans,44593
Klay Thompson,31,Golden State Warriors,44593
Kris Dunn,27,Portland Trail Blazers,44593
Kristaps Porziņģis,26,Dallas Mavericks,44593
Kristaps Porziņģis,26,Washington Wizards,44593
Kyle Anderson,28,Memphis Grizzlies,44593
Kyle Guy,24,Miami Heat,44593
Kyle Kuzma,26,Washington Wizards,44593
Kyle Lowry,35,Miami Heat,44593
Kyrie Irving,29,Brooklyn Nets,44593
KZ Okpala,22,Miami Heat,44593
Lamar Stevens,24,Cleveland Cavaliers,44593
LaMarcus Aldridge,36,Brooklyn Nets,44593
LaMelo Ball,20,Charlotte Hornets,44593
Lance Stephenson,31,Indiana Pacers,44593
Lance Stephenson,31,Atlanta Hawks,44593
Landry Shamet,24,Phoenix Suns,44593
Langston Galloway,30,Brooklyn Nets,44593
Langston Galloway,30,Milwaukee Bucks,44593
Larry Nance Jr.,29,Portland Trail Blazers,44593
Larry Nance Jr.,29,New Orleans Pelicans,44593
Lauri Markkanen,24,Cleveland Cavaliers,44593
Leandro Bolmaro,21,Minnesota Timberwolves,44593
LeBron James,37,Los Angeles Lakers,44593
Lindell Wigginton,23,Milwaukee Bucks,44593
Lindy Waters III,24,Oklahoma City Thunder,44593
Lonnie Walker IV,23,San Antonio Spurs,44593
Lonzo Ball,24,Chicago Bulls,44593
Lou Williams,35,Atlanta Hawks,44593
Louis King,22,Sacramento Kings,44593
Luguentz Dort,22,Oklahoma City Thunder,44593
Luka Dončić,22,Dallas Mavericks,44593
Luka Garza,23,Detroit Pistons,44593
Luke Kennard,25,Los Angeles Clippers,44593
Luke Kornet,26,Boston Celtics,44593
Luke Kornet,26,Cleveland Cavaliers,44593
Luke Kornet,26,Milwaukee Bucks,44593
M.J. Walker,23,Phoenix Suns,44593
Mac McClung,23,Los Angeles Lakers,44593
Mac McClung,23,Chicago Bulls,44593
Malachi Flynn,23,Toronto Raptors,44593
Malcolm Brogdon,29,Indiana Pacers,44593
Malcolm Hill,26,Chicago Bulls,44593
Malcolm Hill,26,Atlanta Hawks,44593
Malik Beasley,25,Minnesota Timberwolves,44593
Malik Fitts,24,Boston Celtics,44593
Malik Fitts,24,Utah Jazz,44593
Malik Monk,23,Los Angeles Lakers,44593
Malik Newman,24,Cleveland Cavaliers,44593
Mamadi Diakite,25,Oklahoma City Thunder,44593
Marcus Garrett,23,Miami Heat,44593
Marcus Morris,32,Los Angeles Clippers,44593
Marcus Smart,27,Boston Celtics,44593
Markelle Fultz,23,Orlando Magic,44593
Markieff Morris,32,Miami Heat,44593
Marko Simonovic,22,Chicago Bulls,44593
Markus Howard,22,Denver Nuggets,44593
Marquese Chriss,24,Dallas Mavericks,44593
Marvin Bagley III,22,Sacramento Kings,44593
Marvin Bagley III,22,Detroit Pistons,44593
Mason Jones,23,Los Angeles Lakers,44593
Mason Plumlee,31,Charlotte Hornets,44593
Matisse Thybulle,24,Philadelphia 76ers,44593
Matt Mooney,24,New York Knicks,44593
Matt Ryan,24,Boston Celtics,44593
Matt Thomas,27,Chicago Bulls,44593
Maurice Harkless,28,Sacramento Kings,44593
Max Strus,25,Miami Heat,44593
Maxi Kleber,30,Dallas Mavericks,44593
McKinley Wright IV,23,Minnesota Timberwolves,44593
Melvin Frazier,25,Oklahoma City Thunder,44593
Micah Potter,23,Detroit Pistons,44593
Michael Porter Jr.,23,Denver Nuggets,44593
Mikal Bridges,25,Phoenix Suns,44593
Mike Conley,34,Utah Jazz,44593
Mike Muscala,30,Oklahoma City Thunder,44593
Miles Bridges,23,Charlotte Hornets,44593
Miles McBride,21,New York Knicks,44593
Mitchell Robinson,23,New York Knicks,44593
Miye Oni,24,Utah Jazz,44593
Mo Bamba,23,Orlando Magic,44593
Monte Morris,26,Denver Nuggets,44593
Montrezl Harrell,28,Washington Wizards,44593
Montrezl Harrell,28,Charlotte Hornets,44593
Moritz Wagner,24,Orlando Magic,44593
Moses Brown,22,Cleveland Cavaliers,44593
Moses Brown,22,Dallas Mavericks,44593
Moses Moody,19,Golden State Warriors,44593
Moses Wright,23,Dallas Mavericks,44593
Moses Wright,23,Los Angeles Clippers,44593
Mychal Mulder,27,Orlando Magic,44593
Mychal Mulder,27,Miami Heat,44593
Myles Powell,24,Philadelphia 76ers,44593
Myles Turner,25,Indiana Pacers,44593
Naji Marshall,24,New Orleans Pelicans,44593
Nassir Little,21,Portland Trail Blazers,44593
Nate Hinton,22,Indiana Pacers,44593
Nathan Knight,24,Minnesota Timberwolves,44593
Naz Reid,22,Minnesota Timberwolves,44593
Neemias Queta,22,Sacramento Kings,44593
Nemanja Bjelica,33,Golden State Warriors,44593
Nerlens Noel,27,New York Knicks,44593
Nic Claxton,22,Brooklyn Nets,44593
Nick Richards,24,Charlotte Hornets,44593
Nickeil Alexander-Walker,23,New Orleans Pelicans,44593
Nickeil Alexander-Walker,23,Utah Jazz,44593
Nicolas Batum,33,Los Angeles Clippers,44593
Nik Stauskas,28,Miami Heat,44593
Nik Stauskas,28,Boston Celtics,44593
Nikola Jokić,26,Denver Nuggets,44593
Nikola Vučević,31,Chicago Bulls,44593
Norman Powell,28,Portland Trail Blazers,44593
Norman Powell,28,Los Angeles Clippers,44593
Norvel Pelle,28,Utah Jazz,44593
Obi Toppin,23,New York Knicks,44593
OG Anunoby,24,Toronto Raptors,44593
Olivier Sarr,22,Oklahoma City Thunder,44593
Omer Yurtseven,23,Miami Heat,44593
Onyeka Okongwu,21,Atlanta Hawks,44593
Oshae Brissett,23,Indiana Pacers,44593
Otto Porter Jr.,28,Golden State Warriors,44593
P.J. Tucker,36,Miami Heat,44593
P.J. Washington,23,Charlotte Hornets,44593
Paris Bass,26,Phoenix Suns,44593
Pascal Siakam,27,Toronto Raptors,44593
Pat Connaughton,29,Milwaukee Bucks,44593
Patrick Beverley,33,Minnesota Timberwolves,44593
Patrick Williams,20,Chicago Bulls,44593
Patty Mills,33,Brooklyn Nets,44593
Paul George,31,Los Angeles Clippers,44593
Paul Millsap,36,Brooklyn Nets,44593
Paul Millsap,36,Philadelphia 76ers,44593
Paul Reed,22,Philadelphia 76ers,44593
Paul Watson,27,Oklahoma City Thunder,44593
Payton Pritchard,24,Boston Celtics,44593
Petr Cornelie,26,Denver Nuggets,44593
PJ Dozier,25,Denver Nuggets,44593
Precious Achiuwa,22,Toronto Raptors,44593
Quentin Grimes,21,New York Knicks,44593
Quinndary Weatherspoon,25,Golden State Warriors,44593
R.J. Hampton,20,Orlando Magic,44593
Rajon Rondo,35,Cleveland Cavaliers,44593
Rajon Rondo,35,Los Angeles Lakers,44593
Raul Neto,29,Washington Wizards,44593
Rayjon Tucker,24,Milwaukee Bucks,44593
Rayjon Tucker,24,Denver Nuggets,44593
Reggie Bullock,30,Dallas Mavericks,44593
Reggie Jackson,31,Los Angeles Clippers,44593
Reggie Perry,21,Portland Trail Blazers,44593
Reggie Perry,21,Indiana Pacers,44593
Richaun Holmes,28,Sacramento Kings,44593
Ricky Rubio,31,Cleveland Cavaliers,44593
RJ Barrett,21,New York Knicks,44593
RJ Nembhard Jr.,22,Cleveland Cavaliers,44593
Rob Edwards,25,Oklahoma City Thunder,44593
Robert Covington,31,Portland Trail Blazers,44593
Robert Covington,31,Los Angeles Clippers,44593
Robert Williams,24,Boston Celtics,44593
Robert Woodard II,22,Sacramento Kings,44593
Robin Lopez,33,Orlando Magic,44593
Rodney Hood,29,Milwaukee Bucks,44593
Rodney Hood,29,Los Angeles Clippers,44593
Rodney McGruder,30,Detroit Pistons,44593
Romeo Langford,22,Boston Celtics,44593
Romeo Langford,22,San Antonio Spurs,44593
Royce O'Neale,28,Utah Jazz,44593
Rudy Gay,35,Utah Jazz,44593
Rudy Gobert,29,Utah Jazz,44593
Rui Hachimura,23,Washington Wizards,44593
Russell Westbrook,33,Los Angeles Lakers,44593
Ryan Arcidiacono,27,New York Knicks,44593
Saben Lee,22,Detroit Pistons,44593
Saddiq Bey,22,Detroit Pistons,44593
Sam Dekker,27,Toronto Raptors,44593
Sam Hauser,24,Boston Celtics,44593
Sam Merrill,25,Memphis Grizzlies,44593
Sandro Mamukelashvili,22,Milwaukee Bucks,44593
Santi Aldama,21,Memphis Grizzlies,44593
Scottie Barnes,20,Toronto Raptors,44593
Scottie Lewis,21,Charlotte Hornets,44593
Scotty Hopson,32,Oklahoma City Thunder,44593
Sekou Doumbouya,21,Los Angeles Lakers,44593
Semi Ojeleye,27,Milwaukee Bucks,44593
Semi Ojeleye,27,Los Angeles Clippers,44593
Serge Ibaka,32,Los Angeles Clippers,44593
Serge Ibaka,32,Milwaukee Bucks,44593
Seth Curry,31,Philadelphia 76ers,44593
Seth Curry,31,Brooklyn Nets,44593
Shai Gilgeous-Alexander,23,Oklahoma City Thunder,44593
Shake Milton,25,Philadelphia 76ers,44593
Shaq Buchanan,25,Memphis Grizzlies,44593
Shaquille Harrison,28,Brooklyn Nets,44593
Sharife Cooper,20,Atlanta Hawks,44593
Skylar Mays,24,Atlanta Hawks,44593
Solomon Hill,30,Atlanta Hawks,44593
Spencer Dinwiddie,28,Washington Wizards,44593
Spencer Dinwiddie,28,Dallas Mavericks,44593
Stanley Johnson,25,Los Angeles Lakers,44593
Stephen Curry,33,Golden State Warriors,44593
Sterling Brown,26,Dallas Mavericks,44593
Steven Adams,28,Memphis Grizzlies,44593
Svi Mykhailiuk,24,Toronto Raptors,44593
T.J. McConnell,29,Indiana Pacers,44593
Tacko Fall,26,Cleveland Cavaliers,44593
Taj Gibson,36,New York Knicks,44593
Talen Horton-Tucker,21,Los Angeles Lakers,44593
Taurean Prince,27,Minnesota Timberwolves,44593
Terance Mann,25,Los Angeles Clippers,44593
Terence Davis,24,Sacramento Kings,44593
Terrence Ross,30,Orlando Magic,44593
Terry Rozier,27,Charlotte Hornets,44593
Terry Taylor,22,Indiana Pacers,44593
Thaddeus Young,33,Toronto Raptors,44593
Thaddeus Young,33,San Antonio Spurs,44593
Thanasis Antetokounmpo,29,Milwaukee Bucks,44593
Théo Maledon,20,Oklahoma City Thunder,44593
Theo Pinson,26,Dallas Mavericks,44593
Thomas Bryant,24,Washington Wizards,44593
Tim Frazier,31,Orlando Magic,44593
Tim Frazier,31,Cleveland Cavaliers,44593
Tim Hardaway Jr.,29,Dallas Mavericks,44593
Timothé Luwawu-Cabarrot,26,Atlanta Hawks,44593
Tobias Harris,29,Philadelphia 76ers,44593
Tomáš Satoranský,30,Washington Wizards,44593
Tomáš Satoranský,30,New Orleans Pelicans,44593
Tomáš Satoranský,30,San Antonio Spurs,44593
Tony Bradley,24,Chicago Bulls,44593
Tony Snell,30,Portland Trail Blazers,44593
Tony Snell,30,New Orleans Pelicans,44593
Torrey Craig,31,Indiana Pacers,44593
Torrey Craig,31,Phoenix Suns,44593
Trae Young,23,Atlanta Hawks,44593
Trayvon Palmer,27,Detroit Pistons,44593
Tre Jones,22,San Antonio Spurs,44593
Tre Mann,20,Oklahoma City Thunder,44593
Tre Scott,25,Cleveland Cavaliers,44593
Tremont Waters,24,Toronto Raptors,44593
Tremont Waters,24,Washington Wizards,44593
Trendon Watford,21,Portland Trail Blazers,44593
Trent Forrest,23,Utah Jazz,44593
Trevelin Queen,24,Houston Rockets,44593
Trevor Ariza,36,Los Angeles Lakers,44593
Trey Burke,29,Dallas Mavericks,44593
Trey Lyles,26,Detroit Pistons,44593
Trey Lyles,26,Sacramento Kings,44593
Trey Murphy III,21,New Orleans Pelicans,44593
Tristan Thompson,30,Sacramento Kings,44593
Tristan Thompson,30,Chicago Bulls,44593
Tristan Thompson,30,Indiana Pacers,44593
Troy Brown Jr.,22,Chicago Bulls,44593
Ty Jerome,24,Oklahoma City Thunder,44593
Tyler Cook,24,Chicago Bulls,44593
Tyler Hall,24,New York Knicks,44593
Tyler Herro,22,Miami Heat,44593
Tyler Johnson,29,Philadelphia 76ers,44593
Tyler Johnson,29,San Antonio Spurs,44593
Tyrell Terry,21,Memphis Grizzlies,44593
Tyrese Haliburton,21,Sacramento Kings,44593
Tyrese Haliburton,21,Indiana Pacers,44593
Tyrese Maxey,21,Philadelphia 76ers,44593
Tyrone Wallace,27,New Orleans Pelicans,44593
Tyus Jones,25,Memphis Grizzlies,44593
Udoka Azubuike,22,Utah Jazz,44593
Udonis Haslem,41,Miami Heat,44593
Usman Garuba,19,Houston Rockets,44593
Vernon Carey Jr.,20,Washington Wizards,44593
Vernon Carey Jr.,20,Charlotte Hornets,44593
Victor Oladipo,29,Miami Heat,44593
Vit Krejci,21,Oklahoma City Thunder,44593
Vlatko Čančar,24,Denver Nuggets,44593
Wayne Ellington,34,Los Angeles Lakers,44593
Wayne Selden,27,New York Knicks,44593
Wendell Carter Jr.,22,Orlando Magic,44593
Wenyen Gabriel,24,Los Angeles Lakers,44593
Wenyen Gabriel,24,Los Angeles Clippers,44593
Wenyen Gabriel,24,Brooklyn Nets,44593
Wes Iwundu,27,Atlanta Hawks,44593
Wesley Matthews,35,Milwaukee Bucks,44593
Will Barton,31,Denver Nuggets,44593
Willie Cauley-Stein,28,Dallas Mavericks,44593
Willie Cauley-Stein,28,Philadelphia 76ers,44593
Willy Hernangómez,27,New Orleans Pelicans,44593
Xavier Moon,27,Los Angeles Clippers,44593
Xavier Sneed,24,Utah Jazz,44593
Xavier Sneed,24,Memphis Grizzlies,44593
Xavier Tillman Sr.,23,Memphis Grizzlies,44593
Yuta Watanabe,27,Toronto Raptors,44593
Yves Pons,22,Memphis Grizzlies,44593
Zach Collins,24,San Antonio Spurs,44593
Zach LaVine,26,Chicago Bulls,44593
Zavier Simpson,24,Oklahoma City Thunder,44593
Zeke Nnaji,21,Denver Nuggets,44593
Ziaire Williams,20,Memphis Grizzlies,44593
Zylan Cheatham,26,Utah Jazz,44593
A.J. Green,23,Milwaukee Bucks,44958
A.J. Lawson,22,Dallas Mavericks,44958
A.J. Lawson,22,Minnesota Timberwolves,44958
Aaron Gordon,27,Denver Nuggets,44958
Aaron Holiday,26,Atlanta Hawks,44958
Aaron Nesmith,23,Indiana Pacers,44958
Aaron Wiggins,24,Oklahoma City Thunder,44958
Admiral Schofield,25,Orlando Magic,44958
AJ Griffin,19,Atlanta Hawks,44958
Al Horford,36,Boston Celtics,44958
Alec Burks,31,Detroit Pistons,44958
Aleksej Pokusevski,21,Oklahoma City Thunder,44958
Alex Caruso,28,Chicago Bulls,44958
Alex Len,29,Sacramento Kings,44958
Alize Johnson,26,San Antonio Spurs,44958
Alondes Williams,23,Brooklyn Nets,44958
Alperen Şengün,20,Houston Rockets,44958
Amir Coffey,25,Los Angeles Clippers,44958
Andre Drummond,29,Chicago Bulls,44958
Andre Iguodala,39,Golden State Warriors,44958
Andrew Nembhard,23,Indiana Pacers,44958
Andrew Wiggins,27,Golden State Warriors,44958
Anfernee Simons,23,Portland Trail Blazers,44958
Anthony Davis,29,Los Angeles Lakers,44958
Anthony Edwards,21,Minnesota Timberwolves,44958
Anthony Gill,30,Washington Wizards,44958
Anthony Lamb,25,Golden State Warriors,44958
Austin Reaves,24,Los Angeles Lakers,44958
Austin Rivers,30,Minnesota Timberwolves,44958
Ayo Dosunmu,23,Chicago Bulls,44958
Bam Adebayo,25,Miami Heat,44958
Ben Simmons,26,Brooklyn Nets,44958
Bennedict Mathurin,20,Indiana Pacers,44958
Bismack Biyombo,30,Phoenix Suns,44958
Blake Griffin,33,Boston Celtics,44958
Blake Wesley,19,San Antonio Spurs,44958
Boban Marjanović,34,Houston Rockets,44958
Bobby Portis,27,Milwaukee Bucks,44958
Bogdan Bogdanović,30,Atlanta Hawks,44958
Bojan Bogdanović,33,Detroit Pistons,44958
Bol Bol,23,Orlando Magic,44958
Bones Hyland,22,Denver Nuggets,44958
Bones Hyland,22,Los Angeles Clippers,44958
Bradley Beal,29,Washington Wizards,44958
Brandon Boston Jr.,21,Los Angeles Clippers,44958
Brandon Clarke,26,Memphis Grizzlies,44958
Brandon Ingram,25,New Orleans Pelicans,44958
Braxton Key,25,Detroit Pistons,44958
Brook Lopez,34,Milwaukee Bucks,44958
Bruce Brown,26,Denver Nuggets,44958
Bruno Fernando,24,Houston Rockets,44958
Bruno Fernando,24,Atlanta Hawks,44958
Bryce McGowens,20,Charlotte Hornets,44958
Bryn Forbes,29,Minnesota Timberwolves,44958
Buddy Boeheim,23,Detroit Pistons,44958
Buddy Hield,30,Indiana Pacers,44958
Cade Cunningham,21,Detroit Pistons,44958
Caleb Houstan,20,Orlando Magic,44958
Caleb Martin,27,Miami Heat,44958
Cam Reddish,23,Portland Trail Blazers,44958
Cam Reddish,23,New York Knicks,44958
Cam Thomas,21,Brooklyn Nets,44958
Cameron Johnson,26,Brooklyn Nets,44958
Cameron Johnson,26,Phoenix Suns,44958
Cameron Payne,28,Phoenix Suns,44958
Caris LeVert,28,Cleveland Cavaliers,44958
Carlik Jones,25,Chicago Bulls,44958
Cedi Osman,27,Cleveland Cavaliers,44958
Chance Comanche,26,Portland Trail Blazers,44958
Charles Bassey,22,San Antonio Spurs,44958
Chima Moneke,27,Sacramento Kings,44958
Chimezie Metu,25,Sacramento Kings,44958
Chris Boucher,30,Toronto Raptors,44958
Chris Duarte,25,Indiana Pacers,44958
Chris Paul,37,Phoenix Suns,44958
Chris Silva,26,Dallas Mavericks,44958
Christian Braun,21,Denver Nuggets,44958
Christian Koloko,22,Toronto Raptors,44958
Christian Wood,27,Dallas Mavericks,44958
Chuma Okeke,24,Orlando Magic,44958
CJ McCollum,31,New Orleans Pelicans,44958
Clint Capela,28,Atlanta Hawks,44958
Coby White,22,Chicago Bulls,44958
Cody Martin,27,Charlotte Hornets,44958
Cody Zeller,30,Miami Heat,44958
Cole Anthony,22,Orlando Magic,44958
Cole Swider,23,Los Angeles Lakers,44958
Collin Sexton,24,Utah Jazz,44958
Corey Kispert,23,Washington Wizards,44958
Cory Joseph,31,Detroit Pistons,44958
Daishen Nix,20,Houston Rockets,44958
Dalano Banton,23,Toronto Raptors,44958
Dalen Terry,20,Chicago Bulls,44958
Damian Jones,27,Utah Jazz,44958
Damian Jones,27,Los Angeles Lakers,44958
Damian Lillard,32,Portland Trail Blazers,44958
Damion Lee,30,Phoenix Suns,44958
D'Angelo Russell,26,Minnesota Timberwolves,44958
D'Angelo Russell,26,Los Angeles Lakers,44958
Daniel Gafford,24,Washington Wizards,44958
Daniel Theis,30,Indiana Pacers,44958
Danny Green,35,Cleveland Cavaliers,44958
Danny Green,35,Memphis Grizzlies,44958
Danuel House Jr.,29,Philadelphia 76ers,44958
Dario Šarić,28,Phoenix Suns,44958
Dario Šarić,28,Oklahoma City Thunder,44958
Darius Bazley,22,Oklahoma City Thunder,44958
Darius Bazley,22,Phoenix Suns,44958
Darius Days,23,Houston Rockets,44958
Darius Garland,23,Cleveland Cavaliers,44958
David Duke Jr.,23,Brooklyn Nets,44958
David Roddy,21,Memphis Grizzlies,44958
Davion Mitchell,24,Sacramento Kings,44958
Dāvis Bertāns,30,Dallas Mavericks,44958
Davon Reed,27,Denver Nuggets,44958
Davon Reed,27,Los Angeles Lakers,44958
Day'Ron Sharpe,21,Brooklyn Nets,44958
De'Aaron Fox,25,Sacramento Kings,44958
Dean Wade,26,Cleveland Cavaliers,44958
Deandre Ayton,24,Phoenix Suns,44958
De'Andre Hunter,25,Atlanta Hawks,44958
DeAndre Jordan,34,Denver Nuggets,44958
De'Anthony Melton,24,Philadelphia 76ers,44958
Dejounte Murray,26,Atlanta Hawks,44958
Delon Wright,30,Washington Wizards,44958
DeMar DeRozan,33,Chicago Bulls,44958
Deni Avdija,22,Washington Wizards,44958
Dennis Schröder,29,Los Angeles Lakers,44958
Dennis Smith Jr.,25,Charlotte Hornets,44958
Deonte Burton,29,Sacramento Kings,44958
Dereon Seabron,22,New Orleans Pelicans,44958
Derrick Jones Jr.,25,Chicago Bulls,44958
Derrick Rose,34,New York Knicks,44958
Derrick White,28,Boston Celtics,44958
Desmond Bane,24,Memphis Grizzlies,44958
Devin Booker,26,Phoenix Suns,44958
Devin Vassell,22,San Antonio Spurs,44958
Devon Dotson,23,Washington Wizards,44958
Devonte' Graham,27,New Orleans Pelicans,44958
Devonte' Graham,27,San Antonio Spurs,44958
Dewayne Dedmon,33,Miami Heat,44958
Dewayne Dedmon,33,Philadelphia 76ers,44958
Dillon Brooks,27,Memphis Grizzlies,44958
Domantas Sabonis,26,Sacramento Kings,44958
Dominick Barlow,19,San Antonio Spurs,44958
Donovan Mitchell,26,Cleveland Cavaliers,44958
Donovan Williams,21,Atlanta Hawks,44958
Donte DiVincenzo,26,Golden State Warriors,44958
Dorian Finney-Smith,29,Dallas Mavericks,44958
Dorian Finney-Smith,29,Brooklyn Nets,44958
Doug McDermott,31,San Antonio Spurs,44958
Draymond Green,32,Golden State Warriors,44958
Drew Eubanks,25,Portland Trail Blazers,44958
Dru Smith,25,Brooklyn Nets,44958
Dru Smith,25,Miami Heat,44958
Duane Washington Jr.,22,Phoenix Suns,44958
Duncan Robinson,28,Miami Heat,44958
Dwight Powell,31,Dallas Mavericks,44958
Dylan Windler,26,Cleveland Cavaliers,44958
Dyson Daniels,19,New Orleans Pelicans,44958
Edmond Sumner,27,Brooklyn Nets,44958
Eric Gordon,34,Houston Rockets,44958
Eric Gordon,34,Los Angeles Clippers,44958
Eugene Omoruyi,25,Detroit Pistons,44958
Eugene Omoruyi,25,Oklahoma City Thunder,44958
Evan Fournier,30,New York Knicks,44958
Evan Mobley,21,Cleveland Cavaliers,44958
Facundo Campazzo,31,Dallas Mavericks,44958
Frank Jackson,24,Utah Jazz,44958
Frank Kaminsky,29,Atlanta Hawks,44958
Frank Kaminsky,29,Houston Rockets,44958
Frank Ntilikina,24,Dallas Mavericks,44958
Franz Wagner,21,Orlando Magic,44958
Fred VanVleet,28,Toronto Raptors,44958
