--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
80,80,FTW,Hugh Jones,Tennessee,,,,,,,,,,,,,,,,,
81,81,INO,Leon Blevins,Arizona,1,2,,2,2,1,.250,,.000,,1.0,1.0,0.5,0.0,,,
82,82,ROC,Dan Kahler,Southwestern College,,,,,,,,,,,,,,,,,
83,83,MNL,Joe Hutton,Hamline University,2,120,723,302,187,115,.331,,.690,12.1,2.5,1.6,1.0,2.2,.102,,
84,84,SYR,Lou Arko,University of Akron,,,,,,,,,,,,,,,,,
85,85,BOS,Frank Oftring,Holy Cross,,,,,,,,,,,,,,,,,
86,86,BLB,George Bush,Toledo,,,,,,,,,,,,,,,,,
87,87,PHW,Brooks Ricca,Villanova,,,,,,,,,,,,,,,,,
88,88,TRI,Loy Doty,Wyoming,,,,,,,,,,,,,,,,,
89,89,WSC,Joe Greenbach,Santa Clara,,,,,,,,,,,,,,,,,
90,90,CHS,George King,University of Charleston,6,411,13408,4219,1606,1958,.382,,.642,32.6,10.3,3.9,4.8,31.4,.113,,
91,91,NYK,Charles Hope,Appalachian State University,,,,,,,,,,,,,,,,,
92,92,FTW,Billy Joe Adcock,Vanderbilt,,,,,,,,,,,,,,,,,
93,93,INO,Jerry Stuteville,Indiana,,,,,,,,,,,,,,,,,
94,94,ROC,Carl Kraushaar,UCLA,,,,,,,,,,,,,,,,,
95,95,MNL,Newt Benson,Wisconsin-River Falls,,,,,,,,,,,,,,,,,
96,96,SYR,Bob Healey,Georgia,,,,,,,,,,,,,,,,,
97,97,BOS,Bob Cope,Montana,,,,,,,,,,,,,,,,,
98,98,BLB,Jack Laub,Cincinnati,,,,,,,,,,,,,,,,,
99,99,PHW,Joel Kaufman,NYU,,,,,,,,,,,,,,,,,
100,100,TRI,Nate DeLong,Wisconsin-River Falls,1,17,132,64,31,14,.476,,.686,7.8,3.8,1.8,0.8,0.8,.309,,
101,101,WSC,Earl Lloyd,West Virginia State University,9,560,14477,4682,3609,810,.356,,.750,26.2,8.4,6.4,1.4,19.1,.062,,
102,102,CHS,John Brown,Georgetown,,,,,,,,,,,,,,,,,
103,103,NYK,Don Heathington,Baylor,,,,,,,,,,,,,,,,,
104,104,FTW,Al Henningsen,Northwest Missouri State University,,,,,,,,,,,,,,,,,
105,105,INO,Gene Schmidt,TCU,,,,,,,,,,,,,,,,,
106,106,ROC,Warren Switzer,Rice University,,,,,,,,,,,,,,,,,
107,107,MNL,Jim Reilly,Swarthmore College,,,,,,,,,,,,,,,,,
108,108,SYR,Bob Savage,Syracuse,,,,,,,,,,,,,,,,,
109,109,BOS,Matty Forman,Holy Cross,,,,,,,,,,,,,,,,,
110,110,BLB,Mike Zedalis,Loyola (MD),,,,,,,,,,,,,,,,,
111,111,PHW,Bernie Adams,Princeton,,,,,,,,,,,,,,,,,
112,112,TRI,Keith Bloom,Wyoming,,,,,,,,,,,,,,,,,
113,113,WSC,Joe Noertker,Virginia,,,,,,,,,,,,,,,,,
114,114,CHS,Bud Schaeffer,Wheaton College,,,,,,,,,,,,,,,,,
115,115,INO,Colin Anderson,Georgia Tech,,,,,,,,,,,,,,,,,
116,116,ROC,Harry Foley,Niagara University,,,,,,,,,,,,,,,,,
117,117,MNL,Andy Butchko,Purdue,,,,,,,,,,,,,,,,,
118,118,SYR,Glenn Wilkes,Mercer University,,,,,,,,,,,,,,,,,
119,119,PHW,Leo Wolf,Villanova,,,,,,,,,,,,,,,,,
120,120,INO,Jimmy Doyle,Butler,,,,,,,,,,,,,,,,,
121,121,PHW,Ed Montgomery,Tennessee,,,,,,,,,,,,,,,,,
